cluster_id,ligand_name,pdb_id,status
138,OADMET-0006474,1m13,success
138,OADMET-0006474,1nrl,success
138,OADMET-0006474,1skx,success
138,OADMET-0006474,2o9i,success
138,OADMET-0006474,2qnv,success
138,OADMET-0006474,3hvl,success
138,OADMET-0006474,3r8d,success
138,OADMET-0006474,4ny9,success
138,OADMET-0006474,4s0t,success
138,OADMET-0006474,4x1f,success
138,OADMET-0006474,4x1g,success
138,OADMET-0006474,4xhd,success
138,OADMET-0006474,5a86,success
138,OADMET-0006474,5x0r,success
138,OADMET-0006474,6bns,success
138,OADMET-0006474,6dup,success
138,OADMET-0006474,6hj2,success
138,OADMET-0006474,6hty,success
138,OADMET-0006474,6nx1,success
138,OADMET-0006474,6p2b,success
138,OADMET-0006474,6s41,success
138,OADMET-0006474,6tfi,success
138,OADMET-0006474,6xp9,success
138,OADMET-0006474,7ax9,success
138,OADMET-0006474,7axa,success
138,OADMET-0006474,7axb,success
138,OADMET-0006474,7axc,success
138,OADMET-0006474,7axd,success
138,OADMET-0006474,7axe,success
138,OADMET-0006474,7axf,success
138,OADMET-0006474,7axg,success
138,OADMET-0006474,7axh,success
138,OADMET-0006474,7axi,success
138,OADMET-0006474,7axj,success
138,OADMET-0006474,7axk,success
138,OADMET-0006474,7axl,success
138,OADMET-0006474,7n2a,success
138,OADMET-0006474,7rio,success
138,OADMET-0006474,7riu,success
138,OADMET-0006474,7riv,success
138,OADMET-0006474,7yfk,success
138,OADMET-0006474,8cct,success
138,OADMET-0006474,8cf9,success
138,OADMET-0006474,8ch8,success
138,OADMET-0006474,8e3n,success
138,OADMET-0006474,8eqz,success
138,OADMET-0006474,8f5y,success
138,OADMET-0006474,8fpe,success
138,OADMET-0006474,8r00,success
138,OADMET-0006474,8r81,success
138,OADMET-0006474,8r82,success
138,OADMET-0006474,8svo,success
138,OADMET-0006474,8svp,success
138,OADMET-0006474,8svq,success
138,OADMET-0006474,8svr,success
138,OADMET-0006474,8svs,success
138,OADMET-0006474,8svt,success
138,OADMET-0006474,8svx,success
138,OADMET-0006474,8szv,success
138,OADMET-0006474,9beq,success
138,OADMET-0006474,9fzi,success
138,OADMET-0006474,9fzj,success
