cluster_id,ligand_name,pdb_id,status
A2557,OCNT-2311662,1m13,success
A2557,OCNT-2311662,1nrl,success
A2557,OCNT-2311662,1skx,success
A2557,OCNT-2311662,2o9i,success
A2557,OCNT-2311662,2qnv,success
A2557,OCNT-2311662,3hvl,success
A2557,OCNT-2311662,3r8d,success
A2557,OCNT-2311662,4ny9,success
A2557,OCNT-2311662,4s0t,success
A2557,OCNT-2311662,4x1f,success
A2557,OCNT-2311662,4x1g,success
A2557,OCNT-2311662,4xhd,success
A2557,OCNT-2311662,5a86,success
A2557,OCNT-2311662,5x0r,success
A2557,OCNT-2311662,6bns,success
A2557,OCNT-2311662,6dup,success
A2557,OCNT-2311662,6hj2,success
A2557,OCNT-2311662,6hty,success
A2557,OCNT-2311662,6nx1,success
A2557,OCNT-2311662,6p2b,success
A2557,OCNT-2311662,6s41,success
A2557,OCNT-2311662,6tfi,success
A2557,OCNT-2311662,6xp9,success
A2557,OCNT-2311662,7ax9,success
A2557,OCNT-2311662,7axa,success
A2557,OCNT-2311662,7axb,success
A2557,OCNT-2311662,7axc,success
A2557,OCNT-2311662,7axd,success
A2557,OCNT-2311662,7axe,success
A2557,OCNT-2311662,7axf,success
A2557,OCNT-2311662,7axg,success
A2557,OCNT-2311662,7axh,success
A2557,OCNT-2311662,7axi,success
A2557,OCNT-2311662,7axj,success
A2557,OCNT-2311662,7axk,success
A2557,OCNT-2311662,7axl,success
A2557,OCNT-2311662,7n2a,success
A2557,OCNT-2311662,7rio,success
A2557,OCNT-2311662,7riu,success
A2557,OCNT-2311662,7riv,success
A2557,OCNT-2311662,7yfk,success
A2557,OCNT-2311662,8cct,success
A2557,OCNT-2311662,8cf9,success
A2557,OCNT-2311662,8ch8,success
A2557,OCNT-2311662,8e3n,success
A2557,OCNT-2311662,8eqz,success
A2557,OCNT-2311662,8f5y,success
A2557,OCNT-2311662,8fpe,success
A2557,OCNT-2311662,8r00,success
A2557,OCNT-2311662,8r81,success
A2557,OCNT-2311662,8r82,success
A2557,OCNT-2311662,8svo,success
A2557,OCNT-2311662,8svp,success
A2557,OCNT-2311662,8svq,success
A2557,OCNT-2311662,8svr,success
A2557,OCNT-2311662,8svs,success
A2557,OCNT-2311662,8svt,success
A2557,OCNT-2311662,8svx,success
A2557,OCNT-2311662,8szv,success
A2557,OCNT-2311662,9beq,success
A2557,OCNT-2311662,9fzi,success
A2557,OCNT-2311662,9fzj,success
