cluster_id,ligand_name,pdb_id,status
T237,OADMET-0006369,1m13,success
T237,OADMET-0006369,1nrl,success
T237,OADMET-0006369,1skx,success
T237,OADMET-0006369,2o9i,success
T237,OADMET-0006369,2qnv,success
T237,OADMET-0006369,3hvl,success
T237,OADMET-0006369,3r8d,success
T237,OADMET-0006369,4ny9,success
T237,OADMET-0006369,4s0t,success
T237,OADMET-0006369,4x1f,success
T237,OADMET-0006369,4x1g,success
T237,OADMET-0006369,4xhd,success
T237,OADMET-0006369,5a86,success
T237,OADMET-0006369,5x0r,success
T237,OADMET-0006369,6bns,success
T237,OADMET-0006369,6dup,success
T237,OADMET-0006369,6hj2,success
T237,OADMET-0006369,6hty,success
T237,OADMET-0006369,6nx1,success
T237,OADMET-0006369,6p2b,success
T237,OADMET-0006369,6s41,success
T237,OADMET-0006369,6tfi,success
T237,OADMET-0006369,6xp9,success
T237,OADMET-0006369,7ax9,success
T237,OADMET-0006369,7axa,success
T237,OADMET-0006369,7axb,success
T237,OADMET-0006369,7axc,success
T237,OADMET-0006369,7axd,success
T237,OADMET-0006369,7axe,success
T237,OADMET-0006369,7axf,success
T237,OADMET-0006369,7axg,success
T237,OADMET-0006369,7axh,success
T237,OADMET-0006369,7axi,success
T237,OADMET-0006369,7axj,success
T237,OADMET-0006369,7axk,success
T237,OADMET-0006369,7axl,success
T237,OADMET-0006369,7n2a,success
T237,OADMET-0006369,7rio,success
T237,OADMET-0006369,7riu,success
T237,OADMET-0006369,7riv,success
T237,OADMET-0006369,7yfk,success
T237,OADMET-0006369,8cct,success
T237,OADMET-0006369,8cf9,success
T237,OADMET-0006369,8ch8,success
T237,OADMET-0006369,8e3n,success
T237,OADMET-0006369,8eqz,success
T237,OADMET-0006369,8f5y,success
T237,OADMET-0006369,8fpe,success
T237,OADMET-0006369,8r00,success
T237,OADMET-0006369,8r81,success
T237,OADMET-0006369,8r82,success
T237,OADMET-0006369,8svo,success
T237,OADMET-0006369,8svp,success
T237,OADMET-0006369,8svq,success
T237,OADMET-0006369,8svr,success
T237,OADMET-0006369,8svs,success
T237,OADMET-0006369,8svt,success
T237,OADMET-0006369,8svx,success
T237,OADMET-0006369,8szv,success
T237,OADMET-0006369,9beq,success
T237,OADMET-0006369,9fzi,success
T237,OADMET-0006369,9fzj,success
