cluster_id,ligand_name,pdb_id,status
T282,OADMET-0006324,1m13,success
T282,OADMET-0006324,1nrl,success
T282,OADMET-0006324,1skx,success
T282,OADMET-0006324,2o9i,success
T282,OADMET-0006324,2qnv,success
T282,OADMET-0006324,3hvl,success
T282,OADMET-0006324,3r8d,success
T282,OADMET-0006324,4ny9,success
T282,OADMET-0006324,4s0t,success
T282,OADMET-0006324,4x1f,success
T282,OADMET-0006324,4x1g,success
T282,OADMET-0006324,4xhd,success
T282,OADMET-0006324,5a86,success
T282,OADMET-0006324,5x0r,success
T282,OADMET-0006324,6bns,success
T282,OADMET-0006324,6dup,success
T282,OADMET-0006324,6hj2,success
T282,OADMET-0006324,6hty,success
T282,OADMET-0006324,6nx1,success
T282,OADMET-0006324,6p2b,success
T282,OADMET-0006324,6s41,success
T282,OADMET-0006324,6tfi,success
T282,OADMET-0006324,6xp9,success
T282,OADMET-0006324,7ax9,success
T282,OADMET-0006324,7axa,success
T282,OADMET-0006324,7axb,success
T282,OADMET-0006324,7axc,success
T282,OADMET-0006324,7axd,success
T282,OADMET-0006324,7axe,success
T282,OADMET-0006324,7axf,success
T282,OADMET-0006324,7axg,success
T282,OADMET-0006324,7axh,success
T282,OADMET-0006324,7axi,success
T282,OADMET-0006324,7axj,success
T282,OADMET-0006324,7axk,success
T282,OADMET-0006324,7axl,success
T282,OADMET-0006324,7n2a,success
T282,OADMET-0006324,7rio,success
T282,OADMET-0006324,7riu,success
T282,OADMET-0006324,7riv,success
T282,OADMET-0006324,7yfk,success
T282,OADMET-0006324,8cct,success
T282,OADMET-0006324,8cf9,success
T282,OADMET-0006324,8ch8,success
T282,OADMET-0006324,8e3n,success
T282,OADMET-0006324,8eqz,success
T282,OADMET-0006324,8f5y,success
T282,OADMET-0006324,8fpe,success
T282,OADMET-0006324,8r00,success
T282,OADMET-0006324,8r81,success
T282,OADMET-0006324,8r82,success
T282,OADMET-0006324,8svo,success
T282,OADMET-0006324,8svp,success
T282,OADMET-0006324,8svq,success
T282,OADMET-0006324,8svr,success
T282,OADMET-0006324,8svs,success
T282,OADMET-0006324,8svt,success
T282,OADMET-0006324,8svx,success
T282,OADMET-0006324,8szv,success
T282,OADMET-0006324,9beq,success
T282,OADMET-0006324,9fzi,success
T282,OADMET-0006324,9fzj,success
