cluster_id,ligand_name,pdb_id,status
A2547,OCNT-2311752,1m13,success
A2547,OCNT-2311752,1nrl,success
A2547,OCNT-2311752,1skx,success
A2547,OCNT-2311752,2o9i,success
A2547,OCNT-2311752,2qnv,success
A2547,OCNT-2311752,3hvl,success
A2547,OCNT-2311752,3r8d,success
A2547,OCNT-2311752,4ny9,success
A2547,OCNT-2311752,4s0t,success
A2547,OCNT-2311752,4x1f,success
A2547,OCNT-2311752,4x1g,success
A2547,OCNT-2311752,4xhd,success
A2547,OCNT-2311752,5a86,success
A2547,OCNT-2311752,5x0r,success
A2547,OCNT-2311752,6bns,success
A2547,OCNT-2311752,6dup,success
A2547,OCNT-2311752,6hj2,success
A2547,OCNT-2311752,6hty,success
A2547,OCNT-2311752,6nx1,success
A2547,OCNT-2311752,6p2b,success
A2547,OCNT-2311752,6s41,success
A2547,OCNT-2311752,6tfi,success
A2547,OCNT-2311752,6xp9,success
A2547,OCNT-2311752,7ax9,success
A2547,OCNT-2311752,7axa,success
A2547,OCNT-2311752,7axb,success
A2547,OCNT-2311752,7axc,success
A2547,OCNT-2311752,7axd,success
A2547,OCNT-2311752,7axe,success
A2547,OCNT-2311752,7axf,success
A2547,OCNT-2311752,7axg,success
A2547,OCNT-2311752,7axh,success
A2547,OCNT-2311752,7axi,success
A2547,OCNT-2311752,7axj,success
A2547,OCNT-2311752,7axk,success
A2547,OCNT-2311752,7axl,success
A2547,OCNT-2311752,7n2a,success
A2547,OCNT-2311752,7rio,success
A2547,OCNT-2311752,7riu,success
A2547,OCNT-2311752,7riv,success
A2547,OCNT-2311752,7yfk,success
A2547,OCNT-2311752,8cct,success
A2547,OCNT-2311752,8cf9,success
A2547,OCNT-2311752,8ch8,success
A2547,OCNT-2311752,8e3n,success
A2547,OCNT-2311752,8eqz,success
A2547,OCNT-2311752,8f5y,success
A2547,OCNT-2311752,8fpe,success
A2547,OCNT-2311752,8r00,success
A2547,OCNT-2311752,8r81,success
A2547,OCNT-2311752,8r82,success
A2547,OCNT-2311752,8svo,success
A2547,OCNT-2311752,8svp,success
A2547,OCNT-2311752,8svq,success
A2547,OCNT-2311752,8svr,success
A2547,OCNT-2311752,8svs,success
A2547,OCNT-2311752,8svt,success
A2547,OCNT-2311752,8svx,success
A2547,OCNT-2311752,8szv,success
A2547,OCNT-2311752,9beq,success
A2547,OCNT-2311752,9fzi,success
A2547,OCNT-2311752,9fzj,success
