cluster_id,ligand_name,pdb_id,status
504,OADMET-0006095,1m13,success
504,OADMET-0006095,1nrl,success
504,OADMET-0006095,1skx,success
504,OADMET-0006095,2o9i,success
504,OADMET-0006095,2qnv,success
504,OADMET-0006095,3hvl,success
504,OADMET-0006095,3r8d,success
504,OADMET-0006095,4ny9,success
504,OADMET-0006095,4s0t,success
504,OADMET-0006095,4x1f,success
504,OADMET-0006095,4x1g,success
504,OADMET-0006095,4xhd,success
504,OADMET-0006095,5a86,success
504,OADMET-0006095,5x0r,success
504,OADMET-0006095,6bns,success
504,OADMET-0006095,6dup,success
504,OADMET-0006095,6hj2,success
504,OADMET-0006095,6hty,success
504,OADMET-0006095,6nx1,success
504,OADMET-0006095,6p2b,success
504,OADMET-0006095,6s41,success
504,OADMET-0006095,6tfi,success
504,OADMET-0006095,6xp9,success
504,OADMET-0006095,7ax9,success
504,OADMET-0006095,7axa,success
504,OADMET-0006095,7axb,success
504,OADMET-0006095,7axc,success
504,OADMET-0006095,7axd,success
504,OADMET-0006095,7axe,success
504,OADMET-0006095,7axf,success
504,OADMET-0006095,7axg,success
504,OADMET-0006095,7axh,success
504,OADMET-0006095,7axi,success
504,OADMET-0006095,7axj,success
504,OADMET-0006095,7axk,success
504,OADMET-0006095,7axl,success
504,OADMET-0006095,7n2a,success
504,OADMET-0006095,7rio,success
504,OADMET-0006095,7riu,success
504,OADMET-0006095,7riv,success
504,OADMET-0006095,7yfk,success
504,OADMET-0006095,8cct,success
504,OADMET-0006095,8cf9,success
504,OADMET-0006095,8ch8,success
504,OADMET-0006095,8e3n,success
504,OADMET-0006095,8eqz,success
504,OADMET-0006095,8f5y,success
504,OADMET-0006095,8fpe,success
504,OADMET-0006095,8r00,success
504,OADMET-0006095,8r81,success
504,OADMET-0006095,8r82,success
504,OADMET-0006095,8svo,success
504,OADMET-0006095,8svp,success
504,OADMET-0006095,8svq,success
504,OADMET-0006095,8svr,success
504,OADMET-0006095,8svs,success
504,OADMET-0006095,8svt,success
504,OADMET-0006095,8svx,success
504,OADMET-0006095,8szv,success
504,OADMET-0006095,9beq,success
504,OADMET-0006095,9fzi,success
504,OADMET-0006095,9fzj,success
