cluster_id,ligand_name,pdb_id,status
167,OADMET-0006443,1m13,success
167,OADMET-0006443,1nrl,success
167,OADMET-0006443,1skx,success
167,OADMET-0006443,2o9i,success
167,OADMET-0006443,2qnv,success
167,OADMET-0006443,3hvl,success
167,OADMET-0006443,3r8d,success
167,OADMET-0006443,4ny9,success
167,OADMET-0006443,4s0t,success
167,OADMET-0006443,4x1f,success
167,OADMET-0006443,4x1g,success
167,OADMET-0006443,4xhd,success
167,OADMET-0006443,5a86,success
167,OADMET-0006443,5x0r,success
167,OADMET-0006443,6bns,success
167,OADMET-0006443,6dup,success
167,OADMET-0006443,6hj2,success
167,OADMET-0006443,6hty,success
167,OADMET-0006443,6nx1,success
167,OADMET-0006443,6p2b,success
167,OADMET-0006443,6s41,success
167,OADMET-0006443,6tfi,success
167,OADMET-0006443,6xp9,success
167,OADMET-0006443,7ax9,success
167,OADMET-0006443,7axa,success
167,OADMET-0006443,7axb,success
167,OADMET-0006443,7axc,success
167,OADMET-0006443,7axd,success
167,OADMET-0006443,7axe,success
167,OADMET-0006443,7axf,success
167,OADMET-0006443,7axg,success
167,OADMET-0006443,7axh,success
167,OADMET-0006443,7axi,success
167,OADMET-0006443,7axj,success
167,OADMET-0006443,7axk,success
167,OADMET-0006443,7axl,success
167,OADMET-0006443,7n2a,success
167,OADMET-0006443,7rio,success
167,OADMET-0006443,7riu,success
167,OADMET-0006443,7riv,success
167,OADMET-0006443,7yfk,success
167,OADMET-0006443,8cct,success
167,OADMET-0006443,8cf9,success
167,OADMET-0006443,8ch8,success
167,OADMET-0006443,8e3n,success
167,OADMET-0006443,8eqz,success
167,OADMET-0006443,8f5y,success
167,OADMET-0006443,8fpe,success
167,OADMET-0006443,8r00,success
167,OADMET-0006443,8r81,success
167,OADMET-0006443,8r82,success
167,OADMET-0006443,8svo,success
167,OADMET-0006443,8svp,success
167,OADMET-0006443,8svq,success
167,OADMET-0006443,8svr,success
167,OADMET-0006443,8svs,success
167,OADMET-0006443,8svt,success
167,OADMET-0006443,8svx,success
167,OADMET-0006443,8szv,success
167,OADMET-0006443,9beq,success
167,OADMET-0006443,9fzi,success
167,OADMET-0006443,9fzj,success
