cluster_id,ligand_name,pdb_id,status
A2177,OCNT-2314792,1m13,success
A2177,OCNT-2314792,1nrl,success
A2177,OCNT-2314792,1skx,success
A2177,OCNT-2314792,2o9i,success
A2177,OCNT-2314792,2qnv,success
A2177,OCNT-2314792,3hvl,success
A2177,OCNT-2314792,3r8d,success
A2177,OCNT-2314792,4ny9,success
A2177,OCNT-2314792,4s0t,success
A2177,OCNT-2314792,4x1f,success
A2177,OCNT-2314792,4x1g,success
A2177,OCNT-2314792,4xhd,success
A2177,OCNT-2314792,5a86,success
A2177,OCNT-2314792,5x0r,success
A2177,OCNT-2314792,6bns,success
A2177,OCNT-2314792,6dup,success
A2177,OCNT-2314792,6hj2,success
A2177,OCNT-2314792,6hty,success
A2177,OCNT-2314792,6nx1,success
A2177,OCNT-2314792,6p2b,success
A2177,OCNT-2314792,6s41,success
A2177,OCNT-2314792,6tfi,success
A2177,OCNT-2314792,6xp9,success
A2177,OCNT-2314792,7ax9,success
A2177,OCNT-2314792,7axa,success
A2177,OCNT-2314792,7axb,success
A2177,OCNT-2314792,7axc,success
A2177,OCNT-2314792,7axd,success
A2177,OCNT-2314792,7axe,success
A2177,OCNT-2314792,7axf,success
A2177,OCNT-2314792,7axg,success
A2177,OCNT-2314792,7axh,success
A2177,OCNT-2314792,7axi,success
A2177,OCNT-2314792,7axj,success
A2177,OCNT-2314792,7axk,success
A2177,OCNT-2314792,7axl,success
A2177,OCNT-2314792,7n2a,success
A2177,OCNT-2314792,7rio,success
A2177,OCNT-2314792,7riu,success
A2177,OCNT-2314792,7riv,success
A2177,OCNT-2314792,7yfk,success
A2177,OCNT-2314792,8cct,success
A2177,OCNT-2314792,8cf9,success
A2177,OCNT-2314792,8ch8,success
A2177,OCNT-2314792,8e3n,success
A2177,OCNT-2314792,8eqz,success
A2177,OCNT-2314792,8f5y,success
A2177,OCNT-2314792,8fpe,success
A2177,OCNT-2314792,8r00,success
A2177,OCNT-2314792,8r81,success
A2177,OCNT-2314792,8r82,success
A2177,OCNT-2314792,8svo,success
A2177,OCNT-2314792,8svp,success
A2177,OCNT-2314792,8svq,success
A2177,OCNT-2314792,8svr,success
A2177,OCNT-2314792,8svs,success
A2177,OCNT-2314792,8svt,success
A2177,OCNT-2314792,8svx,success
A2177,OCNT-2314792,8szv,success
A2177,OCNT-2314792,9beq,success
A2177,OCNT-2314792,9fzi,success
A2177,OCNT-2314792,9fzj,success
