cluster_id,ligand_name,pdb_id,status
A2809,OCNT-2308475,1m13,success
A2809,OCNT-2308475,1nrl,success
A2809,OCNT-2308475,1skx,success
A2809,OCNT-2308475,2o9i,success
A2809,OCNT-2308475,2qnv,success
A2809,OCNT-2308475,3hvl,success
A2809,OCNT-2308475,3r8d,success
A2809,OCNT-2308475,4ny9,success
A2809,OCNT-2308475,4s0t,success
A2809,OCNT-2308475,4x1f,success
A2809,OCNT-2308475,4x1g,success
A2809,OCNT-2308475,4xhd,success
A2809,OCNT-2308475,5a86,success
A2809,OCNT-2308475,5x0r,success
A2809,OCNT-2308475,6bns,success
A2809,OCNT-2308475,6dup,success
A2809,OCNT-2308475,6hj2,success
A2809,OCNT-2308475,6hty,success
A2809,OCNT-2308475,6nx1,success
A2809,OCNT-2308475,6p2b,success
A2809,OCNT-2308475,6s41,success
A2809,OCNT-2308475,6tfi,success
A2809,OCNT-2308475,6xp9,success
A2809,OCNT-2308475,7ax9,success
A2809,OCNT-2308475,7axa,success
A2809,OCNT-2308475,7axb,success
A2809,OCNT-2308475,7axc,success
A2809,OCNT-2308475,7axd,success
A2809,OCNT-2308475,7axe,success
A2809,OCNT-2308475,7axf,success
A2809,OCNT-2308475,7axg,success
A2809,OCNT-2308475,7axh,success
A2809,OCNT-2308475,7axi,success
A2809,OCNT-2308475,7axj,success
A2809,OCNT-2308475,7axk,success
A2809,OCNT-2308475,7axl,success
A2809,OCNT-2308475,7n2a,success
A2809,OCNT-2308475,7rio,success
A2809,OCNT-2308475,7riu,success
A2809,OCNT-2308475,7riv,success
A2809,OCNT-2308475,7yfk,success
A2809,OCNT-2308475,8cct,success
A2809,OCNT-2308475,8cf9,success
A2809,OCNT-2308475,8ch8,success
A2809,OCNT-2308475,8e3n,success
A2809,OCNT-2308475,8eqz,success
A2809,OCNT-2308475,8f5y,success
A2809,OCNT-2308475,8fpe,success
A2809,OCNT-2308475,8r00,success
A2809,OCNT-2308475,8r81,success
A2809,OCNT-2308475,8r82,success
A2809,OCNT-2308475,8svo,success
A2809,OCNT-2308475,8svp,success
A2809,OCNT-2308475,8svq,success
A2809,OCNT-2308475,8svr,success
A2809,OCNT-2308475,8svs,success
A2809,OCNT-2308475,8svt,success
A2809,OCNT-2308475,8svx,success
A2809,OCNT-2308475,8szv,success
A2809,OCNT-2308475,9beq,success
A2809,OCNT-2308475,9fzi,success
A2809,OCNT-2308475,9fzj,success
