cluster_id,ligand_name,pdb_id,status
A1139,OCNT-2309995,1m13,success
A1139,OCNT-2309995,1nrl,success
A1139,OCNT-2309995,1skx,success
A1139,OCNT-2309995,2o9i,success
A1139,OCNT-2309995,2qnv,success
A1139,OCNT-2309995,3hvl,success
A1139,OCNT-2309995,3r8d,success
A1139,OCNT-2309995,4ny9,success
A1139,OCNT-2309995,4s0t,success
A1139,OCNT-2309995,4x1f,success
A1139,OCNT-2309995,4x1g,success
A1139,OCNT-2309995,4xhd,success
A1139,OCNT-2309995,5a86,success
A1139,OCNT-2309995,5x0r,success
A1139,OCNT-2309995,6bns,success
A1139,OCNT-2309995,6dup,success
A1139,OCNT-2309995,6hj2,success
A1139,OCNT-2309995,6hty,success
A1139,OCNT-2309995,6nx1,success
A1139,OCNT-2309995,6p2b,success
A1139,OCNT-2309995,6s41,success
A1139,OCNT-2309995,6tfi,success
A1139,OCNT-2309995,6xp9,success
A1139,OCNT-2309995,7ax9,success
A1139,OCNT-2309995,7axa,success
A1139,OCNT-2309995,7axb,success
A1139,OCNT-2309995,7axc,success
A1139,OCNT-2309995,7axd,success
A1139,OCNT-2309995,7axe,success
A1139,OCNT-2309995,7axf,success
A1139,OCNT-2309995,7axg,success
A1139,OCNT-2309995,7axh,success
A1139,OCNT-2309995,7axi,success
A1139,OCNT-2309995,7axj,success
A1139,OCNT-2309995,7axk,success
A1139,OCNT-2309995,7axl,success
A1139,OCNT-2309995,7n2a,success
A1139,OCNT-2309995,7rio,success
A1139,OCNT-2309995,7riu,success
A1139,OCNT-2309995,7riv,success
A1139,OCNT-2309995,7yfk,success
A1139,OCNT-2309995,8cct,success
A1139,OCNT-2309995,8cf9,success
A1139,OCNT-2309995,8ch8,success
A1139,OCNT-2309995,8e3n,success
A1139,OCNT-2309995,8eqz,success
A1139,OCNT-2309995,8f5y,success
A1139,OCNT-2309995,8fpe,success
A1139,OCNT-2309995,8r00,success
A1139,OCNT-2309995,8r81,success
A1139,OCNT-2309995,8r82,success
A1139,OCNT-2309995,8svo,success
A1139,OCNT-2309995,8svp,success
A1139,OCNT-2309995,8svq,success
A1139,OCNT-2309995,8svr,success
A1139,OCNT-2309995,8svs,success
A1139,OCNT-2309995,8svt,success
A1139,OCNT-2309995,8svx,success
A1139,OCNT-2309995,8szv,success
A1139,OCNT-2309995,9beq,success
A1139,OCNT-2309995,9fzi,success
A1139,OCNT-2309995,9fzj,success
