cluster_id,ligand_name,pdb_id,status
A2097,OCNT-2315653,1m13,success
A2097,OCNT-2315653,1nrl,success
A2097,OCNT-2315653,1skx,success
A2097,OCNT-2315653,2o9i,success
A2097,OCNT-2315653,2qnv,success
A2097,OCNT-2315653,3hvl,success
A2097,OCNT-2315653,3r8d,success
A2097,OCNT-2315653,4ny9,success
A2097,OCNT-2315653,4s0t,success
A2097,OCNT-2315653,4x1f,success
A2097,OCNT-2315653,4x1g,success
A2097,OCNT-2315653,4xhd,success
A2097,OCNT-2315653,5a86,success
A2097,OCNT-2315653,5x0r,success
A2097,OCNT-2315653,6bns,success
A2097,OCNT-2315653,6dup,success
A2097,OCNT-2315653,6hj2,success
A2097,OCNT-2315653,6hty,success
A2097,OCNT-2315653,6nx1,success
A2097,OCNT-2315653,6p2b,success
A2097,OCNT-2315653,6s41,success
A2097,OCNT-2315653,6tfi,success
A2097,OCNT-2315653,6xp9,success
A2097,OCNT-2315653,7ax9,success
A2097,OCNT-2315653,7axa,success
A2097,OCNT-2315653,7axb,success
A2097,OCNT-2315653,7axc,success
A2097,OCNT-2315653,7axd,success
A2097,OCNT-2315653,7axe,success
A2097,OCNT-2315653,7axf,success
A2097,OCNT-2315653,7axg,success
A2097,OCNT-2315653,7axh,success
A2097,OCNT-2315653,7axi,success
A2097,OCNT-2315653,7axj,success
A2097,OCNT-2315653,7axk,success
A2097,OCNT-2315653,7axl,success
A2097,OCNT-2315653,7n2a,success
A2097,OCNT-2315653,7rio,success
A2097,OCNT-2315653,7riu,success
A2097,OCNT-2315653,7riv,success
A2097,OCNT-2315653,7yfk,success
A2097,OCNT-2315653,8cct,success
A2097,OCNT-2315653,8cf9,success
A2097,OCNT-2315653,8ch8,success
A2097,OCNT-2315653,8e3n,success
A2097,OCNT-2315653,8eqz,success
A2097,OCNT-2315653,8f5y,success
A2097,OCNT-2315653,8fpe,success
A2097,OCNT-2315653,8r00,success
A2097,OCNT-2315653,8r81,success
A2097,OCNT-2315653,8r82,success
A2097,OCNT-2315653,8svo,success
A2097,OCNT-2315653,8svp,success
A2097,OCNT-2315653,8svq,success
A2097,OCNT-2315653,8svr,success
A2097,OCNT-2315653,8svs,success
A2097,OCNT-2315653,8svt,success
A2097,OCNT-2315653,8svx,success
A2097,OCNT-2315653,8szv,success
A2097,OCNT-2315653,9beq,success
A2097,OCNT-2315653,9fzi,success
A2097,OCNT-2315653,9fzj,success
