cluster_id,ligand_name,pdb_id,status
T443,OADMET-0006158,1m13,success
T443,OADMET-0006158,1nrl,success
T443,OADMET-0006158,1skx,success
T443,OADMET-0006158,2o9i,success
T443,OADMET-0006158,2qnv,success
T443,OADMET-0006158,3hvl,success
T443,OADMET-0006158,3r8d,success
T443,OADMET-0006158,4ny9,success
T443,OADMET-0006158,4s0t,success
T443,OADMET-0006158,4x1f,success
T443,OADMET-0006158,4x1g,success
T443,OADMET-0006158,4xhd,success
T443,OADMET-0006158,5a86,success
T443,OADMET-0006158,5x0r,success
T443,OADMET-0006158,6bns,success
T443,OADMET-0006158,6dup,success
T443,OADMET-0006158,6hj2,success
T443,OADMET-0006158,6hty,success
T443,OADMET-0006158,6nx1,success
T443,OADMET-0006158,6p2b,success
T443,OADMET-0006158,6s41,success
T443,OADMET-0006158,6tfi,success
T443,OADMET-0006158,6xp9,success
T443,OADMET-0006158,7ax9,success
T443,OADMET-0006158,7axa,success
T443,OADMET-0006158,7axb,success
T443,OADMET-0006158,7axc,success
T443,OADMET-0006158,7axd,success
T443,OADMET-0006158,7axe,success
T443,OADMET-0006158,7axf,success
T443,OADMET-0006158,7axg,success
T443,OADMET-0006158,7axh,success
T443,OADMET-0006158,7axi,success
T443,OADMET-0006158,7axj,success
T443,OADMET-0006158,7axk,success
T443,OADMET-0006158,7axl,success
T443,OADMET-0006158,7n2a,success
T443,OADMET-0006158,7rio,success
T443,OADMET-0006158,7riu,success
T443,OADMET-0006158,7riv,success
T443,OADMET-0006158,7yfk,success
T443,OADMET-0006158,8cct,success
T443,OADMET-0006158,8cf9,success
T443,OADMET-0006158,8ch8,success
T443,OADMET-0006158,8e3n,success
T443,OADMET-0006158,8eqz,success
T443,OADMET-0006158,8f5y,success
T443,OADMET-0006158,8fpe,success
T443,OADMET-0006158,8r00,success
T443,OADMET-0006158,8r81,success
T443,OADMET-0006158,8r82,success
T443,OADMET-0006158,8svo,success
T443,OADMET-0006158,8svp,success
T443,OADMET-0006158,8svq,success
T443,OADMET-0006158,8svr,success
T443,OADMET-0006158,8svs,success
T443,OADMET-0006158,8svt,success
T443,OADMET-0006158,8svx,success
T443,OADMET-0006158,8szv,success
T443,OADMET-0006158,9beq,success
T443,OADMET-0006158,9fzi,success
T443,OADMET-0006158,9fzj,success
