cluster_id,ligand_name,pdb_id,status
T141,OADMET-0006470,1m13,success
T141,OADMET-0006470,1nrl,success
T141,OADMET-0006470,1skx,success
T141,OADMET-0006470,2o9i,success
T141,OADMET-0006470,2qnv,success
T141,OADMET-0006470,3hvl,success
T141,OADMET-0006470,3r8d,success
T141,OADMET-0006470,4ny9,success
T141,OADMET-0006470,4s0t,success
T141,OADMET-0006470,4x1f,success
T141,OADMET-0006470,4x1g,success
T141,OADMET-0006470,4xhd,success
T141,OADMET-0006470,5a86,success
T141,OADMET-0006470,5x0r,success
T141,OADMET-0006470,6bns,success
T141,OADMET-0006470,6dup,success
T141,OADMET-0006470,6hj2,success
T141,OADMET-0006470,6hty,success
T141,OADMET-0006470,6nx1,success
T141,OADMET-0006470,6p2b,success
T141,OADMET-0006470,6s41,success
T141,OADMET-0006470,6tfi,success
T141,OADMET-0006470,6xp9,success
T141,OADMET-0006470,7ax9,success
T141,OADMET-0006470,7axa,success
T141,OADMET-0006470,7axb,success
T141,OADMET-0006470,7axc,success
T141,OADMET-0006470,7axd,success
T141,OADMET-0006470,7axe,success
T141,OADMET-0006470,7axf,success
T141,OADMET-0006470,7axg,success
T141,OADMET-0006470,7axh,success
T141,OADMET-0006470,7axi,success
T141,OADMET-0006470,7axj,success
T141,OADMET-0006470,7axk,success
T141,OADMET-0006470,7axl,success
T141,OADMET-0006470,7n2a,success
T141,OADMET-0006470,7rio,success
T141,OADMET-0006470,7riu,success
T141,OADMET-0006470,7riv,success
T141,OADMET-0006470,7yfk,success
T141,OADMET-0006470,8cct,success
T141,OADMET-0006470,8cf9,success
T141,OADMET-0006470,8ch8,success
T141,OADMET-0006470,8e3n,success
T141,OADMET-0006470,8eqz,success
T141,OADMET-0006470,8f5y,success
T141,OADMET-0006470,8fpe,success
T141,OADMET-0006470,8r00,success
T141,OADMET-0006470,8r81,success
T141,OADMET-0006470,8r82,success
T141,OADMET-0006470,8svo,success
T141,OADMET-0006470,8svp,success
T141,OADMET-0006470,8svq,success
T141,OADMET-0006470,8svr,success
T141,OADMET-0006470,8svs,success
T141,OADMET-0006470,8svt,success
T141,OADMET-0006470,8svx,success
T141,OADMET-0006470,8szv,success
T141,OADMET-0006470,9beq,success
T141,OADMET-0006470,9fzi,success
T141,OADMET-0006470,9fzj,success
