cluster_id,ligand_name,pdb_id,status
323,OADMET-0006283,1m13,success
323,OADMET-0006283,1nrl,success
323,OADMET-0006283,1skx,success
323,OADMET-0006283,2o9i,success
323,OADMET-0006283,2qnv,success
323,OADMET-0006283,3hvl,success
323,OADMET-0006283,3r8d,success
323,OADMET-0006283,4ny9,success
323,OADMET-0006283,4s0t,success
323,OADMET-0006283,4x1f,success
323,OADMET-0006283,4x1g,success
323,OADMET-0006283,4xhd,success
323,OADMET-0006283,5a86,success
323,OADMET-0006283,5x0r,success
323,OADMET-0006283,6bns,success
323,OADMET-0006283,6dup,success
323,OADMET-0006283,6hj2,success
323,OADMET-0006283,6hty,success
323,OADMET-0006283,6nx1,success
323,OADMET-0006283,6p2b,success
323,OADMET-0006283,6s41,success
323,OADMET-0006283,6tfi,success
323,OADMET-0006283,6xp9,success
323,OADMET-0006283,7ax9,success
323,OADMET-0006283,7axa,success
323,OADMET-0006283,7axb,success
323,OADMET-0006283,7axc,success
323,OADMET-0006283,7axd,success
323,OADMET-0006283,7axe,success
323,OADMET-0006283,7axf,success
323,OADMET-0006283,7axg,success
323,OADMET-0006283,7axh,success
323,OADMET-0006283,7axi,success
323,OADMET-0006283,7axj,success
323,OADMET-0006283,7axk,success
323,OADMET-0006283,7axl,success
323,OADMET-0006283,7n2a,success
323,OADMET-0006283,7rio,success
323,OADMET-0006283,7riu,success
323,OADMET-0006283,7riv,success
323,OADMET-0006283,7yfk,success
323,OADMET-0006283,8cct,success
323,OADMET-0006283,8cf9,success
323,OADMET-0006283,8ch8,success
323,OADMET-0006283,8e3n,success
323,OADMET-0006283,8eqz,success
323,OADMET-0006283,8f5y,success
323,OADMET-0006283,8fpe,success
323,OADMET-0006283,8r00,success
323,OADMET-0006283,8r81,success
323,OADMET-0006283,8r82,success
323,OADMET-0006283,8svo,success
323,OADMET-0006283,8svp,success
323,OADMET-0006283,8svq,success
323,OADMET-0006283,8svr,success
323,OADMET-0006283,8svs,success
323,OADMET-0006283,8svt,success
323,OADMET-0006283,8svx,success
323,OADMET-0006283,8szv,success
323,OADMET-0006283,9beq,success
323,OADMET-0006283,9fzi,success
323,OADMET-0006283,9fzj,success
