cluster_id,ligand_name,pdb_id,status
A1034,OCNT-2310934,1m13,success
A1034,OCNT-2310934,1nrl,success
A1034,OCNT-2310934,1skx,success
A1034,OCNT-2310934,2o9i,success
A1034,OCNT-2310934,2qnv,success
A1034,OCNT-2310934,3hvl,success
A1034,OCNT-2310934,3r8d,success
A1034,OCNT-2310934,4ny9,success
A1034,OCNT-2310934,4s0t,success
A1034,OCNT-2310934,4x1f,success
A1034,OCNT-2310934,4x1g,success
A1034,OCNT-2310934,4xhd,success
A1034,OCNT-2310934,5a86,success
A1034,OCNT-2310934,5x0r,success
A1034,OCNT-2310934,6bns,success
A1034,OCNT-2310934,6dup,success
A1034,OCNT-2310934,6hj2,success
A1034,OCNT-2310934,6hty,success
A1034,OCNT-2310934,6nx1,success
A1034,OCNT-2310934,6p2b,success
A1034,OCNT-2310934,6s41,success
A1034,OCNT-2310934,6tfi,success
A1034,OCNT-2310934,6xp9,success
A1034,OCNT-2310934,7ax9,success
A1034,OCNT-2310934,7axa,success
A1034,OCNT-2310934,7axb,success
A1034,OCNT-2310934,7axc,success
A1034,OCNT-2310934,7axd,success
A1034,OCNT-2310934,7axe,success
A1034,OCNT-2310934,7axf,success
A1034,OCNT-2310934,7axg,success
A1034,OCNT-2310934,7axh,success
A1034,OCNT-2310934,7axi,success
A1034,OCNT-2310934,7axj,success
A1034,OCNT-2310934,7axk,success
A1034,OCNT-2310934,7axl,success
A1034,OCNT-2310934,7n2a,success
A1034,OCNT-2310934,7rio,success
A1034,OCNT-2310934,7riu,success
A1034,OCNT-2310934,7riv,success
A1034,OCNT-2310934,7yfk,success
A1034,OCNT-2310934,8cct,success
A1034,OCNT-2310934,8cf9,success
A1034,OCNT-2310934,8ch8,success
A1034,OCNT-2310934,8e3n,success
A1034,OCNT-2310934,8eqz,success
A1034,OCNT-2310934,8f5y,success
A1034,OCNT-2310934,8fpe,success
A1034,OCNT-2310934,8r00,success
A1034,OCNT-2310934,8r81,success
A1034,OCNT-2310934,8r82,success
A1034,OCNT-2310934,8svo,success
A1034,OCNT-2310934,8svp,success
A1034,OCNT-2310934,8svq,success
A1034,OCNT-2310934,8svr,success
A1034,OCNT-2310934,8svs,success
A1034,OCNT-2310934,8svt,success
A1034,OCNT-2310934,8svx,success
A1034,OCNT-2310934,8szv,success
A1034,OCNT-2310934,9beq,success
A1034,OCNT-2310934,9fzi,success
A1034,OCNT-2310934,9fzj,success
