cluster_id,ligand_name,pdb_id,status
A1986,OCNT-2316920,1m13,success
A1986,OCNT-2316920,1nrl,success
A1986,OCNT-2316920,1skx,success
A1986,OCNT-2316920,2o9i,success
A1986,OCNT-2316920,2qnv,success
A1986,OCNT-2316920,3hvl,success
A1986,OCNT-2316920,3r8d,success
A1986,OCNT-2316920,4ny9,success
A1986,OCNT-2316920,4s0t,success
A1986,OCNT-2316920,4x1f,success
A1986,OCNT-2316920,4x1g,success
A1986,OCNT-2316920,4xhd,success
A1986,OCNT-2316920,5a86,success
A1986,OCNT-2316920,5x0r,success
A1986,OCNT-2316920,6bns,success
A1986,OCNT-2316920,6dup,success
A1986,OCNT-2316920,6hj2,success
A1986,OCNT-2316920,6hty,success
A1986,OCNT-2316920,6nx1,success
A1986,OCNT-2316920,6p2b,success
A1986,OCNT-2316920,6s41,success
A1986,OCNT-2316920,6tfi,success
A1986,OCNT-2316920,6xp9,success
A1986,OCNT-2316920,7ax9,success
A1986,OCNT-2316920,7axa,success
A1986,OCNT-2316920,7axb,success
A1986,OCNT-2316920,7axc,success
A1986,OCNT-2316920,7axd,success
A1986,OCNT-2316920,7axe,success
A1986,OCNT-2316920,7axf,success
A1986,OCNT-2316920,7axg,success
A1986,OCNT-2316920,7axh,success
A1986,OCNT-2316920,7axi,success
A1986,OCNT-2316920,7axj,success
A1986,OCNT-2316920,7axk,success
A1986,OCNT-2316920,7axl,success
A1986,OCNT-2316920,7n2a,success
A1986,OCNT-2316920,7rio,success
A1986,OCNT-2316920,7riu,success
A1986,OCNT-2316920,7riv,success
A1986,OCNT-2316920,7yfk,success
A1986,OCNT-2316920,8cct,success
A1986,OCNT-2316920,8cf9,success
A1986,OCNT-2316920,8ch8,success
A1986,OCNT-2316920,8e3n,success
A1986,OCNT-2316920,8eqz,success
A1986,OCNT-2316920,8f5y,success
A1986,OCNT-2316920,8fpe,success
A1986,OCNT-2316920,8r00,success
A1986,OCNT-2316920,8r81,success
A1986,OCNT-2316920,8r82,success
A1986,OCNT-2316920,8svo,success
A1986,OCNT-2316920,8svp,success
A1986,OCNT-2316920,8svq,success
A1986,OCNT-2316920,8svr,success
A1986,OCNT-2316920,8svs,success
A1986,OCNT-2316920,8svt,success
A1986,OCNT-2316920,8svx,success
A1986,OCNT-2316920,8szv,success
A1986,OCNT-2316920,9beq,success
A1986,OCNT-2316920,9fzi,success
A1986,OCNT-2316920,9fzj,success
