cluster_id,ligand_name,pdb_id,status
A1443,OCNT-2310748,1m13,success
A1443,OCNT-2310748,1nrl,success
A1443,OCNT-2310748,1skx,success
A1443,OCNT-2310748,2o9i,success
A1443,OCNT-2310748,2qnv,success
A1443,OCNT-2310748,3hvl,success
A1443,OCNT-2310748,3r8d,success
A1443,OCNT-2310748,4ny9,success
A1443,OCNT-2310748,4s0t,success
A1443,OCNT-2310748,4x1f,success
A1443,OCNT-2310748,4x1g,success
A1443,OCNT-2310748,4xhd,success
A1443,OCNT-2310748,5a86,success
A1443,OCNT-2310748,5x0r,success
A1443,OCNT-2310748,6bns,success
A1443,OCNT-2310748,6dup,success
A1443,OCNT-2310748,6hj2,success
A1443,OCNT-2310748,6hty,success
A1443,OCNT-2310748,6nx1,success
A1443,OCNT-2310748,6p2b,success
A1443,OCNT-2310748,6s41,success
A1443,OCNT-2310748,6tfi,success
A1443,OCNT-2310748,6xp9,success
A1443,OCNT-2310748,7ax9,success
A1443,OCNT-2310748,7axa,success
A1443,OCNT-2310748,7axb,success
A1443,OCNT-2310748,7axc,success
A1443,OCNT-2310748,7axd,success
A1443,OCNT-2310748,7axe,success
A1443,OCNT-2310748,7axf,success
A1443,OCNT-2310748,7axg,success
A1443,OCNT-2310748,7axh,success
A1443,OCNT-2310748,7axi,success
A1443,OCNT-2310748,7axj,success
A1443,OCNT-2310748,7axk,success
A1443,OCNT-2310748,7axl,success
A1443,OCNT-2310748,7n2a,success
A1443,OCNT-2310748,7rio,success
A1443,OCNT-2310748,7riu,success
A1443,OCNT-2310748,7riv,success
A1443,OCNT-2310748,7yfk,success
A1443,OCNT-2310748,8cct,success
A1443,OCNT-2310748,8cf9,success
A1443,OCNT-2310748,8ch8,success
A1443,OCNT-2310748,8e3n,success
A1443,OCNT-2310748,8eqz,success
A1443,OCNT-2310748,8f5y,success
A1443,OCNT-2310748,8fpe,success
A1443,OCNT-2310748,8r00,success
A1443,OCNT-2310748,8r81,success
A1443,OCNT-2310748,8r82,success
A1443,OCNT-2310748,8svo,success
A1443,OCNT-2310748,8svp,success
A1443,OCNT-2310748,8svq,success
A1443,OCNT-2310748,8svr,success
A1443,OCNT-2310748,8svs,success
A1443,OCNT-2310748,8svt,success
A1443,OCNT-2310748,8svx,success
A1443,OCNT-2310748,8szv,success
A1443,OCNT-2310748,9beq,success
A1443,OCNT-2310748,9fzi,success
A1443,OCNT-2310748,9fzj,success
