cluster_id,ligand_name,pdb_id,status
479,OADMET-0006120,1m13,success
479,OADMET-0006120,1nrl,success
479,OADMET-0006120,1skx,success
479,OADMET-0006120,2o9i,success
479,OADMET-0006120,2qnv,success
479,OADMET-0006120,3hvl,success
479,OADMET-0006120,3r8d,success
479,OADMET-0006120,4ny9,success
479,OADMET-0006120,4s0t,success
479,OADMET-0006120,4x1f,success
479,OADMET-0006120,4x1g,success
479,OADMET-0006120,4xhd,success
479,OADMET-0006120,5a86,success
479,OADMET-0006120,5x0r,success
479,OADMET-0006120,6bns,success
479,OADMET-0006120,6dup,success
479,OADMET-0006120,6hj2,success
479,OADMET-0006120,6hty,success
479,OADMET-0006120,6nx1,success
479,OADMET-0006120,6p2b,success
479,OADMET-0006120,6s41,success
479,OADMET-0006120,6tfi,success
479,OADMET-0006120,6xp9,success
479,OADMET-0006120,7ax9,success
479,OADMET-0006120,7axa,success
479,OADMET-0006120,7axb,success
479,OADMET-0006120,7axc,success
479,OADMET-0006120,7axd,success
479,OADMET-0006120,7axe,success
479,OADMET-0006120,7axf,success
479,OADMET-0006120,7axg,success
479,OADMET-0006120,7axh,success
479,OADMET-0006120,7axi,success
479,OADMET-0006120,7axj,success
479,OADMET-0006120,7axk,success
479,OADMET-0006120,7axl,success
479,OADMET-0006120,7n2a,success
479,OADMET-0006120,7rio,success
479,OADMET-0006120,7riu,success
479,OADMET-0006120,7riv,success
479,OADMET-0006120,7yfk,success
479,OADMET-0006120,8cct,success
479,OADMET-0006120,8cf9,success
479,OADMET-0006120,8ch8,success
479,OADMET-0006120,8e3n,success
479,OADMET-0006120,8eqz,success
479,OADMET-0006120,8f5y,success
479,OADMET-0006120,8fpe,success
479,OADMET-0006120,8r00,success
479,OADMET-0006120,8r81,success
479,OADMET-0006120,8r82,success
479,OADMET-0006120,8svo,success
479,OADMET-0006120,8svp,success
479,OADMET-0006120,8svq,success
479,OADMET-0006120,8svr,success
479,OADMET-0006120,8svs,success
479,OADMET-0006120,8svt,success
479,OADMET-0006120,8svx,success
479,OADMET-0006120,8szv,success
479,OADMET-0006120,9beq,success
479,OADMET-0006120,9fzi,success
479,OADMET-0006120,9fzj,success
