cluster_id,ligand_name,pdb_id,status
403,OADMET-0006199,1m13,success
403,OADMET-0006199,1nrl,success
403,OADMET-0006199,1skx,success
403,OADMET-0006199,2o9i,success
403,OADMET-0006199,2qnv,success
403,OADMET-0006199,3hvl,success
403,OADMET-0006199,3r8d,success
403,OADMET-0006199,4ny9,success
403,OADMET-0006199,4s0t,success
403,OADMET-0006199,4x1f,success
403,OADMET-0006199,4x1g,success
403,OADMET-0006199,4xhd,success
403,OADMET-0006199,5a86,success
403,OADMET-0006199,5x0r,success
403,OADMET-0006199,6bns,success
403,OADMET-0006199,6dup,success
403,OADMET-0006199,6hj2,success
403,OADMET-0006199,6hty,success
403,OADMET-0006199,6nx1,success
403,OADMET-0006199,6p2b,success
403,OADMET-0006199,6s41,success
403,OADMET-0006199,6tfi,success
403,OADMET-0006199,6xp9,success
403,OADMET-0006199,7ax9,success
403,OADMET-0006199,7axa,success
403,OADMET-0006199,7axb,success
403,OADMET-0006199,7axc,success
403,OADMET-0006199,7axd,success
403,OADMET-0006199,7axe,success
403,OADMET-0006199,7axf,success
403,OADMET-0006199,7axg,success
403,OADMET-0006199,7axh,success
403,OADMET-0006199,7axi,success
403,OADMET-0006199,7axj,success
403,OADMET-0006199,7axk,success
403,OADMET-0006199,7axl,success
403,OADMET-0006199,7n2a,success
403,OADMET-0006199,7rio,success
403,OADMET-0006199,7riu,success
403,OADMET-0006199,7riv,success
403,OADMET-0006199,7yfk,success
403,OADMET-0006199,8cct,success
403,OADMET-0006199,8cf9,success
403,OADMET-0006199,8ch8,success
403,OADMET-0006199,8e3n,success
403,OADMET-0006199,8eqz,success
403,OADMET-0006199,8f5y,success
403,OADMET-0006199,8fpe,success
403,OADMET-0006199,8r00,success
403,OADMET-0006199,8r81,success
403,OADMET-0006199,8r82,success
403,OADMET-0006199,8svo,success
403,OADMET-0006199,8svp,success
403,OADMET-0006199,8svq,success
403,OADMET-0006199,8svr,success
403,OADMET-0006199,8svs,success
403,OADMET-0006199,8svt,success
403,OADMET-0006199,8svx,success
403,OADMET-0006199,8szv,success
403,OADMET-0006199,9beq,success
403,OADMET-0006199,9fzi,success
403,OADMET-0006199,9fzj,success
