cluster_id,ligand_name,pdb_id,status
A2693,OCNT-2309935,1m13,success
A2693,OCNT-2309935,1nrl,success
A2693,OCNT-2309935,1skx,success
A2693,OCNT-2309935,2o9i,success
A2693,OCNT-2309935,2qnv,success
A2693,OCNT-2309935,3hvl,success
A2693,OCNT-2309935,3r8d,success
A2693,OCNT-2309935,4ny9,success
A2693,OCNT-2309935,4s0t,success
A2693,OCNT-2309935,4x1f,success
A2693,OCNT-2309935,4x1g,success
A2693,OCNT-2309935,4xhd,success
A2693,OCNT-2309935,5a86,success
A2693,OCNT-2309935,5x0r,success
A2693,OCNT-2309935,6bns,success
A2693,OCNT-2309935,6dup,success
A2693,OCNT-2309935,6hj2,success
A2693,OCNT-2309935,6hty,success
A2693,OCNT-2309935,6nx1,success
A2693,OCNT-2309935,6p2b,success
A2693,OCNT-2309935,6s41,success
A2693,OCNT-2309935,6tfi,success
A2693,OCNT-2309935,6xp9,success
A2693,OCNT-2309935,7ax9,success
A2693,OCNT-2309935,7axa,success
A2693,OCNT-2309935,7axb,success
A2693,OCNT-2309935,7axc,success
A2693,OCNT-2309935,7axd,success
A2693,OCNT-2309935,7axe,success
A2693,OCNT-2309935,7axf,success
A2693,OCNT-2309935,7axg,success
A2693,OCNT-2309935,7axh,success
A2693,OCNT-2309935,7axi,success
A2693,OCNT-2309935,7axj,success
A2693,OCNT-2309935,7axk,success
A2693,OCNT-2309935,7axl,success
A2693,OCNT-2309935,7n2a,success
A2693,OCNT-2309935,7rio,success
A2693,OCNT-2309935,7riu,success
A2693,OCNT-2309935,7riv,success
A2693,OCNT-2309935,7yfk,success
A2693,OCNT-2309935,8cct,success
A2693,OCNT-2309935,8cf9,success
A2693,OCNT-2309935,8ch8,success
A2693,OCNT-2309935,8e3n,success
A2693,OCNT-2309935,8eqz,success
A2693,OCNT-2309935,8f5y,success
A2693,OCNT-2309935,8fpe,success
A2693,OCNT-2309935,8r00,success
A2693,OCNT-2309935,8r81,success
A2693,OCNT-2309935,8r82,success
A2693,OCNT-2309935,8svo,success
A2693,OCNT-2309935,8svp,success
A2693,OCNT-2309935,8svq,success
A2693,OCNT-2309935,8svr,success
A2693,OCNT-2309935,8svs,success
A2693,OCNT-2309935,8svt,success
A2693,OCNT-2309935,8svx,success
A2693,OCNT-2309935,8szv,success
A2693,OCNT-2309935,9beq,success
A2693,OCNT-2309935,9fzi,success
A2693,OCNT-2309935,9fzj,success
