cluster_id,ligand_name,pdb_id,status
T294,OADMET-0006312,1m13,success
T294,OADMET-0006312,1nrl,success
T294,OADMET-0006312,1skx,success
T294,OADMET-0006312,2o9i,success
T294,OADMET-0006312,2qnv,success
T294,OADMET-0006312,3hvl,success
T294,OADMET-0006312,3r8d,success
T294,OADMET-0006312,4ny9,success
T294,OADMET-0006312,4s0t,success
T294,OADMET-0006312,4x1f,success
T294,OADMET-0006312,4x1g,success
T294,OADMET-0006312,4xhd,success
T294,OADMET-0006312,5a86,success
T294,OADMET-0006312,5x0r,success
T294,OADMET-0006312,6bns,success
T294,OADMET-0006312,6dup,success
T294,OADMET-0006312,6hj2,success
T294,OADMET-0006312,6hty,success
T294,OADMET-0006312,6nx1,success
T294,OADMET-0006312,6p2b,success
T294,OADMET-0006312,6s41,success
T294,OADMET-0006312,6tfi,success
T294,OADMET-0006312,6xp9,success
T294,OADMET-0006312,7ax9,success
T294,OADMET-0006312,7axa,success
T294,OADMET-0006312,7axb,success
T294,OADMET-0006312,7axc,success
T294,OADMET-0006312,7axd,success
T294,OADMET-0006312,7axe,success
T294,OADMET-0006312,7axf,success
T294,OADMET-0006312,7axg,success
T294,OADMET-0006312,7axh,success
T294,OADMET-0006312,7axi,success
T294,OADMET-0006312,7axj,success
T294,OADMET-0006312,7axk,success
T294,OADMET-0006312,7axl,success
T294,OADMET-0006312,7n2a,success
T294,OADMET-0006312,7rio,success
T294,OADMET-0006312,7riu,success
T294,OADMET-0006312,7riv,success
T294,OADMET-0006312,7yfk,success
T294,OADMET-0006312,8cct,success
T294,OADMET-0006312,8cf9,success
T294,OADMET-0006312,8ch8,success
T294,OADMET-0006312,8e3n,success
T294,OADMET-0006312,8eqz,success
T294,OADMET-0006312,8f5y,success
T294,OADMET-0006312,8fpe,success
T294,OADMET-0006312,8r00,success
T294,OADMET-0006312,8r81,success
T294,OADMET-0006312,8r82,success
T294,OADMET-0006312,8svo,success
T294,OADMET-0006312,8svp,success
T294,OADMET-0006312,8svq,success
T294,OADMET-0006312,8svr,success
T294,OADMET-0006312,8svs,success
T294,OADMET-0006312,8svt,success
T294,OADMET-0006312,8svx,success
T294,OADMET-0006312,8szv,success
T294,OADMET-0006312,9beq,success
T294,OADMET-0006312,9fzi,success
T294,OADMET-0006312,9fzj,success
