cluster_id,ligand_name,pdb_id,status
T077,OADMET-0006537,1m13,success
T077,OADMET-0006537,1nrl,success
T077,OADMET-0006537,1skx,success
T077,OADMET-0006537,2o9i,success
T077,OADMET-0006537,2qnv,success
T077,OADMET-0006537,3hvl,success
T077,OADMET-0006537,3r8d,success
T077,OADMET-0006537,4ny9,success
T077,OADMET-0006537,4s0t,success
T077,OADMET-0006537,4x1f,success
T077,OADMET-0006537,4x1g,success
T077,OADMET-0006537,4xhd,success
T077,OADMET-0006537,5a86,success
T077,OADMET-0006537,5x0r,success
T077,OADMET-0006537,6bns,success
T077,OADMET-0006537,6dup,success
T077,OADMET-0006537,6hj2,success
T077,OADMET-0006537,6hty,success
T077,OADMET-0006537,6nx1,success
T077,OADMET-0006537,6p2b,success
T077,OADMET-0006537,6s41,success
T077,OADMET-0006537,6tfi,success
T077,OADMET-0006537,6xp9,success
T077,OADMET-0006537,7ax9,success
T077,OADMET-0006537,7axa,success
T077,OADMET-0006537,7axb,success
T077,OADMET-0006537,7axc,success
T077,OADMET-0006537,7axd,success
T077,OADMET-0006537,7axe,success
T077,OADMET-0006537,7axf,success
T077,OADMET-0006537,7axg,success
T077,OADMET-0006537,7axh,success
T077,OADMET-0006537,7axi,success
T077,OADMET-0006537,7axj,success
T077,OADMET-0006537,7axk,success
T077,OADMET-0006537,7axl,success
T077,OADMET-0006537,7n2a,success
T077,OADMET-0006537,7rio,success
T077,OADMET-0006537,7riu,success
T077,OADMET-0006537,7riv,success
T077,OADMET-0006537,7yfk,success
T077,OADMET-0006537,8cct,success
T077,OADMET-0006537,8cf9,success
T077,OADMET-0006537,8ch8,success
T077,OADMET-0006537,8e3n,success
T077,OADMET-0006537,8eqz,success
T077,OADMET-0006537,8f5y,success
T077,OADMET-0006537,8fpe,success
T077,OADMET-0006537,8r00,success
T077,OADMET-0006537,8r81,success
T077,OADMET-0006537,8r82,success
T077,OADMET-0006537,8svo,success
T077,OADMET-0006537,8svp,success
T077,OADMET-0006537,8svq,success
T077,OADMET-0006537,8svr,success
T077,OADMET-0006537,8svs,success
T077,OADMET-0006537,8svt,success
T077,OADMET-0006537,8svx,success
T077,OADMET-0006537,8szv,success
T077,OADMET-0006537,9beq,success
T077,OADMET-0006537,9fzi,success
T077,OADMET-0006537,9fzj,success
