cluster_id,ligand_name,pdb_id,status
T128,OADMET-0006485,1m13,success
T128,OADMET-0006485,1nrl,success
T128,OADMET-0006485,1skx,success
T128,OADMET-0006485,2o9i,success
T128,OADMET-0006485,2qnv,success
T128,OADMET-0006485,3hvl,success
T128,OADMET-0006485,3r8d,success
T128,OADMET-0006485,4ny9,success
T128,OADMET-0006485,4s0t,success
T128,OADMET-0006485,4x1f,success
T128,OADMET-0006485,4x1g,success
T128,OADMET-0006485,4xhd,success
T128,OADMET-0006485,5a86,success
T128,OADMET-0006485,5x0r,success
T128,OADMET-0006485,6bns,success
T128,OADMET-0006485,6dup,success
T128,OADMET-0006485,6hj2,success
T128,OADMET-0006485,6hty,success
T128,OADMET-0006485,6nx1,success
T128,OADMET-0006485,6p2b,success
T128,OADMET-0006485,6s41,success
T128,OADMET-0006485,6tfi,success
T128,OADMET-0006485,6xp9,success
T128,OADMET-0006485,7ax9,success
T128,OADMET-0006485,7axa,success
T128,OADMET-0006485,7axb,success
T128,OADMET-0006485,7axc,success
T128,OADMET-0006485,7axd,success
T128,OADMET-0006485,7axe,success
T128,OADMET-0006485,7axf,success
T128,OADMET-0006485,7axg,success
T128,OADMET-0006485,7axh,success
T128,OADMET-0006485,7axi,success
T128,OADMET-0006485,7axj,success
T128,OADMET-0006485,7axk,success
T128,OADMET-0006485,7axl,success
T128,OADMET-0006485,7n2a,success
T128,OADMET-0006485,7rio,success
T128,OADMET-0006485,7riu,success
T128,OADMET-0006485,7riv,success
T128,OADMET-0006485,7yfk,success
T128,OADMET-0006485,8cct,success
T128,OADMET-0006485,8cf9,success
T128,OADMET-0006485,8ch8,success
T128,OADMET-0006485,8e3n,success
T128,OADMET-0006485,8eqz,success
T128,OADMET-0006485,8f5y,success
T128,OADMET-0006485,8fpe,success
T128,OADMET-0006485,8r00,success
T128,OADMET-0006485,8r81,success
T128,OADMET-0006485,8r82,success
T128,OADMET-0006485,8svo,success
T128,OADMET-0006485,8svp,success
T128,OADMET-0006485,8svq,success
T128,OADMET-0006485,8svr,success
T128,OADMET-0006485,8svs,success
T128,OADMET-0006485,8svt,success
T128,OADMET-0006485,8svx,success
T128,OADMET-0006485,8szv,success
T128,OADMET-0006485,9beq,success
T128,OADMET-0006485,9fzi,success
T128,OADMET-0006485,9fzj,success
