cluster_id,ligand_name,pdb_id,status
A2558,OCNT-2311638,1m13,success
A2558,OCNT-2311638,1nrl,success
A2558,OCNT-2311638,1skx,success
A2558,OCNT-2311638,2o9i,success
A2558,OCNT-2311638,2qnv,success
A2558,OCNT-2311638,3hvl,success
A2558,OCNT-2311638,3r8d,success
A2558,OCNT-2311638,4ny9,success
A2558,OCNT-2311638,4s0t,success
A2558,OCNT-2311638,4x1f,success
A2558,OCNT-2311638,4x1g,success
A2558,OCNT-2311638,4xhd,success
A2558,OCNT-2311638,5a86,success
A2558,OCNT-2311638,5x0r,success
A2558,OCNT-2311638,6bns,success
A2558,OCNT-2311638,6dup,success
A2558,OCNT-2311638,6hj2,success
A2558,OCNT-2311638,6hty,success
A2558,OCNT-2311638,6nx1,success
A2558,OCNT-2311638,6p2b,success
A2558,OCNT-2311638,6s41,success
A2558,OCNT-2311638,6tfi,success
A2558,OCNT-2311638,6xp9,success
A2558,OCNT-2311638,7ax9,success
A2558,OCNT-2311638,7axa,success
A2558,OCNT-2311638,7axb,success
A2558,OCNT-2311638,7axc,success
A2558,OCNT-2311638,7axd,success
A2558,OCNT-2311638,7axe,success
A2558,OCNT-2311638,7axf,success
A2558,OCNT-2311638,7axg,success
A2558,OCNT-2311638,7axh,success
A2558,OCNT-2311638,7axi,success
A2558,OCNT-2311638,7axj,success
A2558,OCNT-2311638,7axk,success
A2558,OCNT-2311638,7axl,success
A2558,OCNT-2311638,7n2a,success
A2558,OCNT-2311638,7rio,success
A2558,OCNT-2311638,7riu,success
A2558,OCNT-2311638,7riv,success
A2558,OCNT-2311638,7yfk,success
A2558,OCNT-2311638,8cct,success
A2558,OCNT-2311638,8cf9,success
A2558,OCNT-2311638,8ch8,success
A2558,OCNT-2311638,8e3n,success
A2558,OCNT-2311638,8eqz,success
A2558,OCNT-2311638,8f5y,success
A2558,OCNT-2311638,8fpe,success
A2558,OCNT-2311638,8r00,success
A2558,OCNT-2311638,8r81,success
A2558,OCNT-2311638,8r82,success
A2558,OCNT-2311638,8svo,success
A2558,OCNT-2311638,8svp,success
A2558,OCNT-2311638,8svq,success
A2558,OCNT-2311638,8svr,success
A2558,OCNT-2311638,8svs,success
A2558,OCNT-2311638,8svt,success
A2558,OCNT-2311638,8svx,success
A2558,OCNT-2311638,8szv,success
A2558,OCNT-2311638,9beq,success
A2558,OCNT-2311638,9fzi,success
A2558,OCNT-2311638,9fzj,success
