cluster_id,ligand_name,pdb_id,status
T250,OADMET-0006356,1m13,success
T250,OADMET-0006356,1nrl,success
T250,OADMET-0006356,1skx,success
T250,OADMET-0006356,2o9i,success
T250,OADMET-0006356,2qnv,success
T250,OADMET-0006356,3hvl,success
T250,OADMET-0006356,3r8d,success
T250,OADMET-0006356,4ny9,success
T250,OADMET-0006356,4s0t,success
T250,OADMET-0006356,4x1f,success
T250,OADMET-0006356,4x1g,success
T250,OADMET-0006356,4xhd,success
T250,OADMET-0006356,5a86,success
T250,OADMET-0006356,5x0r,success
T250,OADMET-0006356,6bns,success
T250,OADMET-0006356,6dup,success
T250,OADMET-0006356,6hj2,success
T250,OADMET-0006356,6hty,success
T250,OADMET-0006356,6nx1,success
T250,OADMET-0006356,6p2b,success
T250,OADMET-0006356,6s41,success
T250,OADMET-0006356,6tfi,success
T250,OADMET-0006356,6xp9,success
T250,OADMET-0006356,7ax9,success
T250,OADMET-0006356,7axa,success
T250,OADMET-0006356,7axb,success
T250,OADMET-0006356,7axc,success
T250,OADMET-0006356,7axd,success
T250,OADMET-0006356,7axe,success
T250,OADMET-0006356,7axf,success
T250,OADMET-0006356,7axg,success
T250,OADMET-0006356,7axh,success
T250,OADMET-0006356,7axi,success
T250,OADMET-0006356,7axj,success
T250,OADMET-0006356,7axk,success
T250,OADMET-0006356,7axl,success
T250,OADMET-0006356,7n2a,success
T250,OADMET-0006356,7rio,success
T250,OADMET-0006356,7riu,success
T250,OADMET-0006356,7riv,success
T250,OADMET-0006356,7yfk,success
T250,OADMET-0006356,8cct,success
T250,OADMET-0006356,8cf9,success
T250,OADMET-0006356,8ch8,success
T250,OADMET-0006356,8e3n,success
T250,OADMET-0006356,8eqz,success
T250,OADMET-0006356,8f5y,success
T250,OADMET-0006356,8fpe,success
T250,OADMET-0006356,8r00,success
T250,OADMET-0006356,8r81,success
T250,OADMET-0006356,8r82,success
T250,OADMET-0006356,8svo,success
T250,OADMET-0006356,8svp,success
T250,OADMET-0006356,8svq,success
T250,OADMET-0006356,8svr,success
T250,OADMET-0006356,8svs,success
T250,OADMET-0006356,8svt,success
T250,OADMET-0006356,8svx,success
T250,OADMET-0006356,8szv,success
T250,OADMET-0006356,9beq,success
T250,OADMET-0006356,9fzi,success
T250,OADMET-0006356,9fzj,success
