cluster_id,ligand_name,pdb_id,status
A1892,OCNT-2318155,1m13,success
A1892,OCNT-2318155,1nrl,success
A1892,OCNT-2318155,1skx,success
A1892,OCNT-2318155,2o9i,success
A1892,OCNT-2318155,2qnv,success
A1892,OCNT-2318155,3hvl,success
A1892,OCNT-2318155,3r8d,success
A1892,OCNT-2318155,4ny9,success
A1892,OCNT-2318155,4s0t,success
A1892,OCNT-2318155,4x1f,success
A1892,OCNT-2318155,4x1g,success
A1892,OCNT-2318155,4xhd,success
A1892,OCNT-2318155,5a86,success
A1892,OCNT-2318155,5x0r,success
A1892,OCNT-2318155,6bns,success
A1892,OCNT-2318155,6dup,success
A1892,OCNT-2318155,6hj2,success
A1892,OCNT-2318155,6hty,success
A1892,OCNT-2318155,6nx1,success
A1892,OCNT-2318155,6p2b,success
A1892,OCNT-2318155,6s41,success
A1892,OCNT-2318155,6tfi,success
A1892,OCNT-2318155,6xp9,success
A1892,OCNT-2318155,7ax9,success
A1892,OCNT-2318155,7axa,success
A1892,OCNT-2318155,7axb,success
A1892,OCNT-2318155,7axc,success
A1892,OCNT-2318155,7axd,success
A1892,OCNT-2318155,7axe,success
A1892,OCNT-2318155,7axf,success
A1892,OCNT-2318155,7axg,success
A1892,OCNT-2318155,7axh,success
A1892,OCNT-2318155,7axi,success
A1892,OCNT-2318155,7axj,success
A1892,OCNT-2318155,7axk,success
A1892,OCNT-2318155,7axl,success
A1892,OCNT-2318155,7n2a,success
A1892,OCNT-2318155,7rio,success
A1892,OCNT-2318155,7riu,success
A1892,OCNT-2318155,7riv,success
A1892,OCNT-2318155,7yfk,success
A1892,OCNT-2318155,8cct,success
A1892,OCNT-2318155,8cf9,success
A1892,OCNT-2318155,8ch8,success
A1892,OCNT-2318155,8e3n,success
A1892,OCNT-2318155,8eqz,success
A1892,OCNT-2318155,8f5y,success
A1892,OCNT-2318155,8fpe,success
A1892,OCNT-2318155,8r00,success
A1892,OCNT-2318155,8r81,success
A1892,OCNT-2318155,8r82,success
A1892,OCNT-2318155,8svo,success
A1892,OCNT-2318155,8svp,success
A1892,OCNT-2318155,8svq,success
A1892,OCNT-2318155,8svr,success
A1892,OCNT-2318155,8svs,success
A1892,OCNT-2318155,8svt,success
A1892,OCNT-2318155,8svx,success
A1892,OCNT-2318155,8szv,success
A1892,OCNT-2318155,9beq,success
A1892,OCNT-2318155,9fzi,success
A1892,OCNT-2318155,9fzj,success
