cluster_id,ligand_name,pdb_id,status
A2342,OCNT-2313188,1m13,success
A2342,OCNT-2313188,1nrl,success
A2342,OCNT-2313188,1skx,success
A2342,OCNT-2313188,2o9i,success
A2342,OCNT-2313188,2qnv,success
A2342,OCNT-2313188,3hvl,success
A2342,OCNT-2313188,3r8d,success
A2342,OCNT-2313188,4ny9,success
A2342,OCNT-2313188,4s0t,success
A2342,OCNT-2313188,4x1f,success
A2342,OCNT-2313188,4x1g,success
A2342,OCNT-2313188,4xhd,success
A2342,OCNT-2313188,5a86,success
A2342,OCNT-2313188,5x0r,success
A2342,OCNT-2313188,6bns,success
A2342,OCNT-2313188,6dup,success
A2342,OCNT-2313188,6hj2,success
A2342,OCNT-2313188,6hty,success
A2342,OCNT-2313188,6nx1,success
A2342,OCNT-2313188,6p2b,success
A2342,OCNT-2313188,6s41,success
A2342,OCNT-2313188,6tfi,success
A2342,OCNT-2313188,6xp9,success
A2342,OCNT-2313188,7ax9,success
A2342,OCNT-2313188,7axa,success
A2342,OCNT-2313188,7axb,success
A2342,OCNT-2313188,7axc,success
A2342,OCNT-2313188,7axd,success
A2342,OCNT-2313188,7axe,success
A2342,OCNT-2313188,7axf,success
A2342,OCNT-2313188,7axg,success
A2342,OCNT-2313188,7axh,success
A2342,OCNT-2313188,7axi,success
A2342,OCNT-2313188,7axj,success
A2342,OCNT-2313188,7axk,success
A2342,OCNT-2313188,7axl,success
A2342,OCNT-2313188,7n2a,success
A2342,OCNT-2313188,7rio,success
A2342,OCNT-2313188,7riu,success
A2342,OCNT-2313188,7riv,success
A2342,OCNT-2313188,7yfk,success
A2342,OCNT-2313188,8cct,success
A2342,OCNT-2313188,8cf9,success
A2342,OCNT-2313188,8ch8,success
A2342,OCNT-2313188,8e3n,success
A2342,OCNT-2313188,8eqz,success
A2342,OCNT-2313188,8f5y,success
A2342,OCNT-2313188,8fpe,success
A2342,OCNT-2313188,8r00,success
A2342,OCNT-2313188,8r81,success
A2342,OCNT-2313188,8r82,success
A2342,OCNT-2313188,8svo,success
A2342,OCNT-2313188,8svp,success
A2342,OCNT-2313188,8svq,success
A2342,OCNT-2313188,8svr,success
A2342,OCNT-2313188,8svs,success
A2342,OCNT-2313188,8svt,success
A2342,OCNT-2313188,8svx,success
A2342,OCNT-2313188,8szv,success
A2342,OCNT-2313188,9beq,success
A2342,OCNT-2313188,9fzi,success
A2342,OCNT-2313188,9fzj,success
