cluster_id,ligand_name,pdb_id,status
A1900,OCNT-2318059,1m13,success
A1900,OCNT-2318059,1nrl,success
A1900,OCNT-2318059,1skx,success
A1900,OCNT-2318059,2o9i,success
A1900,OCNT-2318059,2qnv,success
A1900,OCNT-2318059,3hvl,success
A1900,OCNT-2318059,3r8d,success
A1900,OCNT-2318059,4ny9,success
A1900,OCNT-2318059,4s0t,success
A1900,OCNT-2318059,4x1f,success
A1900,OCNT-2318059,4x1g,success
A1900,OCNT-2318059,4xhd,success
A1900,OCNT-2318059,5a86,success
A1900,OCNT-2318059,5x0r,success
A1900,OCNT-2318059,6bns,success
A1900,OCNT-2318059,6dup,success
A1900,OCNT-2318059,6hj2,success
A1900,OCNT-2318059,6hty,success
A1900,OCNT-2318059,6nx1,success
A1900,OCNT-2318059,6p2b,success
A1900,OCNT-2318059,6s41,success
A1900,OCNT-2318059,6tfi,success
A1900,OCNT-2318059,6xp9,success
A1900,OCNT-2318059,7ax9,success
A1900,OCNT-2318059,7axa,success
A1900,OCNT-2318059,7axb,success
A1900,OCNT-2318059,7axc,success
A1900,OCNT-2318059,7axd,success
A1900,OCNT-2318059,7axe,success
A1900,OCNT-2318059,7axf,success
A1900,OCNT-2318059,7axg,success
A1900,OCNT-2318059,7axh,success
A1900,OCNT-2318059,7axi,success
A1900,OCNT-2318059,7axj,success
A1900,OCNT-2318059,7axk,success
A1900,OCNT-2318059,7axl,success
A1900,OCNT-2318059,7n2a,success
A1900,OCNT-2318059,7rio,success
A1900,OCNT-2318059,7riu,success
A1900,OCNT-2318059,7riv,success
A1900,OCNT-2318059,7yfk,success
A1900,OCNT-2318059,8cct,success
A1900,OCNT-2318059,8cf9,success
A1900,OCNT-2318059,8ch8,success
A1900,OCNT-2318059,8e3n,success
A1900,OCNT-2318059,8eqz,success
A1900,OCNT-2318059,8f5y,success
A1900,OCNT-2318059,8fpe,success
A1900,OCNT-2318059,8r00,success
A1900,OCNT-2318059,8r81,success
A1900,OCNT-2318059,8r82,success
A1900,OCNT-2318059,8svo,success
A1900,OCNT-2318059,8svp,success
A1900,OCNT-2318059,8svq,success
A1900,OCNT-2318059,8svr,success
A1900,OCNT-2318059,8svs,success
A1900,OCNT-2318059,8svt,success
A1900,OCNT-2318059,8svx,success
A1900,OCNT-2318059,8szv,success
A1900,OCNT-2318059,9beq,success
A1900,OCNT-2318059,9fzi,success
A1900,OCNT-2318059,9fzj,success
