cluster_id,ligand_name,pdb_id,status
430,OADMET-0006172,1m13,success
430,OADMET-0006172,1nrl,success
430,OADMET-0006172,1skx,success
430,OADMET-0006172,2o9i,success
430,OADMET-0006172,2qnv,success
430,OADMET-0006172,3hvl,success
430,OADMET-0006172,3r8d,success
430,OADMET-0006172,4ny9,success
430,OADMET-0006172,4s0t,success
430,OADMET-0006172,4x1f,success
430,OADMET-0006172,4x1g,success
430,OADMET-0006172,4xhd,success
430,OADMET-0006172,5a86,success
430,OADMET-0006172,5x0r,success
430,OADMET-0006172,6bns,success
430,OADMET-0006172,6dup,success
430,OADMET-0006172,6hj2,success
430,OADMET-0006172,6hty,success
430,OADMET-0006172,6nx1,success
430,OADMET-0006172,6p2b,success
430,OADMET-0006172,6s41,success
430,OADMET-0006172,6tfi,success
430,OADMET-0006172,6xp9,success
430,OADMET-0006172,7ax9,success
430,OADMET-0006172,7axa,success
430,OADMET-0006172,7axb,success
430,OADMET-0006172,7axc,success
430,OADMET-0006172,7axd,success
430,OADMET-0006172,7axe,success
430,OADMET-0006172,7axf,success
430,OADMET-0006172,7axg,success
430,OADMET-0006172,7axh,success
430,OADMET-0006172,7axi,success
430,OADMET-0006172,7axj,success
430,OADMET-0006172,7axk,success
430,OADMET-0006172,7axl,success
430,OADMET-0006172,7n2a,success
430,OADMET-0006172,7rio,success
430,OADMET-0006172,7riu,success
430,OADMET-0006172,7riv,success
430,OADMET-0006172,7yfk,success
430,OADMET-0006172,8cct,success
430,OADMET-0006172,8cf9,success
430,OADMET-0006172,8ch8,success
430,OADMET-0006172,8e3n,success
430,OADMET-0006172,8eqz,success
430,OADMET-0006172,8f5y,success
430,OADMET-0006172,8fpe,success
430,OADMET-0006172,8r00,success
430,OADMET-0006172,8r81,success
430,OADMET-0006172,8r82,success
430,OADMET-0006172,8svo,success
430,OADMET-0006172,8svp,success
430,OADMET-0006172,8svq,success
430,OADMET-0006172,8svr,success
430,OADMET-0006172,8svs,success
430,OADMET-0006172,8svt,success
430,OADMET-0006172,8svx,success
430,OADMET-0006172,8szv,success
430,OADMET-0006172,9beq,success
430,OADMET-0006172,9fzi,success
430,OADMET-0006172,9fzj,success
