cluster_id,ligand_name,pdb_id,status
T037,OADMET-0006580,1m13,success
T037,OADMET-0006580,1nrl,success
T037,OADMET-0006580,1skx,success
T037,OADMET-0006580,2o9i,success
T037,OADMET-0006580,2qnv,success
T037,OADMET-0006580,3hvl,success
T037,OADMET-0006580,3r8d,success
T037,OADMET-0006580,4ny9,success
T037,OADMET-0006580,4s0t,success
T037,OADMET-0006580,4x1f,success
T037,OADMET-0006580,4x1g,success
T037,OADMET-0006580,4xhd,success
T037,OADMET-0006580,5a86,success
T037,OADMET-0006580,5x0r,success
T037,OADMET-0006580,6bns,success
T037,OADMET-0006580,6dup,success
T037,OADMET-0006580,6hj2,success
T037,OADMET-0006580,6hty,success
T037,OADMET-0006580,6nx1,success
T037,OADMET-0006580,6p2b,success
T037,OADMET-0006580,6s41,success
T037,OADMET-0006580,6tfi,success
T037,OADMET-0006580,6xp9,success
T037,OADMET-0006580,7ax9,success
T037,OADMET-0006580,7axa,success
T037,OADMET-0006580,7axb,success
T037,OADMET-0006580,7axc,success
T037,OADMET-0006580,7axd,success
T037,OADMET-0006580,7axe,success
T037,OADMET-0006580,7axf,success
T037,OADMET-0006580,7axg,success
T037,OADMET-0006580,7axh,success
T037,OADMET-0006580,7axi,success
T037,OADMET-0006580,7axj,success
T037,OADMET-0006580,7axk,success
T037,OADMET-0006580,7axl,success
T037,OADMET-0006580,7n2a,success
T037,OADMET-0006580,7rio,success
T037,OADMET-0006580,7riu,success
T037,OADMET-0006580,7riv,success
T037,OADMET-0006580,7yfk,success
T037,OADMET-0006580,8cct,success
T037,OADMET-0006580,8cf9,success
T037,OADMET-0006580,8ch8,success
T037,OADMET-0006580,8e3n,success
T037,OADMET-0006580,8eqz,success
T037,OADMET-0006580,8f5y,success
T037,OADMET-0006580,8fpe,success
T037,OADMET-0006580,8r00,success
T037,OADMET-0006580,8r81,success
T037,OADMET-0006580,8r82,success
T037,OADMET-0006580,8svo,success
T037,OADMET-0006580,8svp,success
T037,OADMET-0006580,8svq,success
T037,OADMET-0006580,8svr,success
T037,OADMET-0006580,8svs,success
T037,OADMET-0006580,8svt,success
T037,OADMET-0006580,8svx,success
T037,OADMET-0006580,8szv,success
T037,OADMET-0006580,9beq,success
T037,OADMET-0006580,9fzi,success
T037,OADMET-0006580,9fzj,success
