cluster_id,ligand_name,pdb_id,status
T200,OADMET-0006410,1m13,success
T200,OADMET-0006410,1nrl,success
T200,OADMET-0006410,1skx,success
T200,OADMET-0006410,2o9i,success
T200,OADMET-0006410,2qnv,success
T200,OADMET-0006410,3hvl,success
T200,OADMET-0006410,3r8d,success
T200,OADMET-0006410,4ny9,success
T200,OADMET-0006410,4s0t,success
T200,OADMET-0006410,4x1f,success
T200,OADMET-0006410,4x1g,success
T200,OADMET-0006410,4xhd,success
T200,OADMET-0006410,5a86,success
T200,OADMET-0006410,5x0r,success
T200,OADMET-0006410,6bns,success
T200,OADMET-0006410,6dup,success
T200,OADMET-0006410,6hj2,success
T200,OADMET-0006410,6hty,success
T200,OADMET-0006410,6nx1,success
T200,OADMET-0006410,6p2b,success
T200,OADMET-0006410,6s41,success
T200,OADMET-0006410,6tfi,success
T200,OADMET-0006410,6xp9,success
T200,OADMET-0006410,7ax9,success
T200,OADMET-0006410,7axa,success
T200,OADMET-0006410,7axb,success
T200,OADMET-0006410,7axc,success
T200,OADMET-0006410,7axd,success
T200,OADMET-0006410,7axe,success
T200,OADMET-0006410,7axf,success
T200,OADMET-0006410,7axg,success
T200,OADMET-0006410,7axh,success
T200,OADMET-0006410,7axi,success
T200,OADMET-0006410,7axj,success
T200,OADMET-0006410,7axk,success
T200,OADMET-0006410,7axl,success
T200,OADMET-0006410,7n2a,success
T200,OADMET-0006410,7rio,success
T200,OADMET-0006410,7riu,success
T200,OADMET-0006410,7riv,success
T200,OADMET-0006410,7yfk,success
T200,OADMET-0006410,8cct,success
T200,OADMET-0006410,8cf9,success
T200,OADMET-0006410,8ch8,success
T200,OADMET-0006410,8e3n,success
T200,OADMET-0006410,8eqz,success
T200,OADMET-0006410,8f5y,success
T200,OADMET-0006410,8fpe,success
T200,OADMET-0006410,8r00,success
T200,OADMET-0006410,8r81,success
T200,OADMET-0006410,8r82,success
T200,OADMET-0006410,8svo,success
T200,OADMET-0006410,8svp,success
T200,OADMET-0006410,8svq,success
T200,OADMET-0006410,8svr,success
T200,OADMET-0006410,8svs,success
T200,OADMET-0006410,8svt,success
T200,OADMET-0006410,8svx,success
T200,OADMET-0006410,8szv,success
T200,OADMET-0006410,9beq,success
T200,OADMET-0006410,9fzi,success
T200,OADMET-0006410,9fzj,success
