cluster_id,ligand_name,pdb_id,status
T210,OADMET-0006398,1m13,success
T210,OADMET-0006398,1nrl,success
T210,OADMET-0006398,1skx,success
T210,OADMET-0006398,2o9i,success
T210,OADMET-0006398,2qnv,success
T210,OADMET-0006398,3hvl,success
T210,OADMET-0006398,3r8d,success
T210,OADMET-0006398,4ny9,success
T210,OADMET-0006398,4s0t,success
T210,OADMET-0006398,4x1f,success
T210,OADMET-0006398,4x1g,success
T210,OADMET-0006398,4xhd,success
T210,OADMET-0006398,5a86,success
T210,OADMET-0006398,5x0r,success
T210,OADMET-0006398,6bns,success
T210,OADMET-0006398,6dup,success
T210,OADMET-0006398,6hj2,success
T210,OADMET-0006398,6hty,success
T210,OADMET-0006398,6nx1,success
T210,OADMET-0006398,6p2b,success
T210,OADMET-0006398,6s41,success
T210,OADMET-0006398,6tfi,success
T210,OADMET-0006398,6xp9,success
T210,OADMET-0006398,7ax9,success
T210,OADMET-0006398,7axa,success
T210,OADMET-0006398,7axb,success
T210,OADMET-0006398,7axc,success
T210,OADMET-0006398,7axd,success
T210,OADMET-0006398,7axe,success
T210,OADMET-0006398,7axf,success
T210,OADMET-0006398,7axg,success
T210,OADMET-0006398,7axh,success
T210,OADMET-0006398,7axi,success
T210,OADMET-0006398,7axj,success
T210,OADMET-0006398,7axk,success
T210,OADMET-0006398,7axl,success
T210,OADMET-0006398,7n2a,success
T210,OADMET-0006398,7rio,success
T210,OADMET-0006398,7riu,success
T210,OADMET-0006398,7riv,success
T210,OADMET-0006398,7yfk,success
T210,OADMET-0006398,8cct,success
T210,OADMET-0006398,8cf9,success
T210,OADMET-0006398,8ch8,success
T210,OADMET-0006398,8e3n,success
T210,OADMET-0006398,8eqz,success
T210,OADMET-0006398,8f5y,success
T210,OADMET-0006398,8fpe,success
T210,OADMET-0006398,8r00,success
T210,OADMET-0006398,8r81,success
T210,OADMET-0006398,8r82,success
T210,OADMET-0006398,8svo,success
T210,OADMET-0006398,8svp,success
T210,OADMET-0006398,8svq,success
T210,OADMET-0006398,8svr,success
T210,OADMET-0006398,8svs,success
T210,OADMET-0006398,8svt,success
T210,OADMET-0006398,8svx,success
T210,OADMET-0006398,8szv,success
T210,OADMET-0006398,9beq,success
T210,OADMET-0006398,9fzi,success
T210,OADMET-0006398,9fzj,success
