cluster_id,ligand_name,pdb_id,status
T453,OADMET-0006147,1m13,success
T453,OADMET-0006147,1nrl,success
T453,OADMET-0006147,1skx,success
T453,OADMET-0006147,2o9i,success
T453,OADMET-0006147,2qnv,success
T453,OADMET-0006147,3hvl,success
T453,OADMET-0006147,3r8d,success
T453,OADMET-0006147,4ny9,success
T453,OADMET-0006147,4s0t,success
T453,OADMET-0006147,4x1f,success
T453,OADMET-0006147,4x1g,success
T453,OADMET-0006147,4xhd,success
T453,OADMET-0006147,5a86,success
T453,OADMET-0006147,5x0r,success
T453,OADMET-0006147,6bns,success
T453,OADMET-0006147,6dup,success
T453,OADMET-0006147,6hj2,success
T453,OADMET-0006147,6hty,success
T453,OADMET-0006147,6nx1,success
T453,OADMET-0006147,6p2b,success
T453,OADMET-0006147,6s41,success
T453,OADMET-0006147,6tfi,success
T453,OADMET-0006147,6xp9,success
T453,OADMET-0006147,7ax9,success
T453,OADMET-0006147,7axa,success
T453,OADMET-0006147,7axb,success
T453,OADMET-0006147,7axc,success
T453,OADMET-0006147,7axd,success
T453,OADMET-0006147,7axe,success
T453,OADMET-0006147,7axf,success
T453,OADMET-0006147,7axg,success
T453,OADMET-0006147,7axh,success
T453,OADMET-0006147,7axi,success
T453,OADMET-0006147,7axj,success
T453,OADMET-0006147,7axk,success
T453,OADMET-0006147,7axl,success
T453,OADMET-0006147,7n2a,success
T453,OADMET-0006147,7rio,success
T453,OADMET-0006147,7riu,success
T453,OADMET-0006147,7riv,success
T453,OADMET-0006147,7yfk,success
T453,OADMET-0006147,8cct,success
T453,OADMET-0006147,8cf9,success
T453,OADMET-0006147,8ch8,success
T453,OADMET-0006147,8e3n,success
T453,OADMET-0006147,8eqz,success
T453,OADMET-0006147,8f5y,success
T453,OADMET-0006147,8fpe,success
T453,OADMET-0006147,8r00,success
T453,OADMET-0006147,8r81,success
T453,OADMET-0006147,8r82,success
T453,OADMET-0006147,8svo,success
T453,OADMET-0006147,8svp,success
T453,OADMET-0006147,8svq,success
T453,OADMET-0006147,8svr,success
T453,OADMET-0006147,8svs,success
T453,OADMET-0006147,8svt,success
T453,OADMET-0006147,8svx,success
T453,OADMET-0006147,8szv,success
T453,OADMET-0006147,9beq,success
T453,OADMET-0006147,9fzi,success
T453,OADMET-0006147,9fzj,success
