cluster_id,ligand_name,pdb_id,status
169,OADMET-0006469,1m13,success
169,OADMET-0006469,1nrl,success
169,OADMET-0006469,1skx,success
169,OADMET-0006469,2o9i,success
169,OADMET-0006469,2qnv,success
169,OADMET-0006469,3hvl,success
169,OADMET-0006469,3r8d,success
169,OADMET-0006469,4ny9,success
169,OADMET-0006469,4s0t,success
169,OADMET-0006469,4x1f,success
169,OADMET-0006469,4x1g,success
169,OADMET-0006469,4xhd,success
169,OADMET-0006469,5a86,success
169,OADMET-0006469,5x0r,success
169,OADMET-0006469,6bns,success
169,OADMET-0006469,6dup,success
169,OADMET-0006469,6hj2,success
169,OADMET-0006469,6hty,success
169,OADMET-0006469,6nx1,success
169,OADMET-0006469,6p2b,success
169,OADMET-0006469,6s41,success
169,OADMET-0006469,6tfi,success
169,OADMET-0006469,6xp9,success
169,OADMET-0006469,7ax9,success
169,OADMET-0006469,7axa,success
169,OADMET-0006469,7axb,success
169,OADMET-0006469,7axc,success
169,OADMET-0006469,7axd,success
169,OADMET-0006469,7axe,success
169,OADMET-0006469,7axf,success
169,OADMET-0006469,7axg,success
169,OADMET-0006469,7axh,success
169,OADMET-0006469,7axi,success
169,OADMET-0006469,7axj,success
169,OADMET-0006469,7axk,success
169,OADMET-0006469,7axl,success
169,OADMET-0006469,7n2a,success
169,OADMET-0006469,7rio,success
169,OADMET-0006469,7riu,success
169,OADMET-0006469,7riv,success
169,OADMET-0006469,7yfk,success
169,OADMET-0006469,8cct,success
169,OADMET-0006469,8cf9,success
169,OADMET-0006469,8ch8,success
169,OADMET-0006469,8e3n,success
169,OADMET-0006469,8eqz,success
169,OADMET-0006469,8f5y,success
169,OADMET-0006469,8fpe,success
169,OADMET-0006469,8r00,success
169,OADMET-0006469,8r81,success
169,OADMET-0006469,8r82,success
169,OADMET-0006469,8svo,success
169,OADMET-0006469,8svp,success
169,OADMET-0006469,8svq,success
169,OADMET-0006469,8svr,success
169,OADMET-0006469,8svs,success
169,OADMET-0006469,8svt,success
169,OADMET-0006469,8svx,success
169,OADMET-0006469,8szv,success
169,OADMET-0006469,9beq,success
169,OADMET-0006469,9fzi,success
169,OADMET-0006469,9fzj,success
