cluster_id,ligand_name,pdb_id,status
A1935,OCNT-2317556,1m13,success
A1935,OCNT-2317556,1nrl,success
A1935,OCNT-2317556,1skx,success
A1935,OCNT-2317556,2o9i,success
A1935,OCNT-2317556,2qnv,success
A1935,OCNT-2317556,3hvl,success
A1935,OCNT-2317556,3r8d,success
A1935,OCNT-2317556,4ny9,success
A1935,OCNT-2317556,4s0t,success
A1935,OCNT-2317556,4x1f,success
A1935,OCNT-2317556,4x1g,success
A1935,OCNT-2317556,4xhd,success
A1935,OCNT-2317556,5a86,success
A1935,OCNT-2317556,5x0r,success
A1935,OCNT-2317556,6bns,success
A1935,OCNT-2317556,6dup,success
A1935,OCNT-2317556,6hj2,success
A1935,OCNT-2317556,6hty,success
A1935,OCNT-2317556,6nx1,success
A1935,OCNT-2317556,6p2b,success
A1935,OCNT-2317556,6s41,success
A1935,OCNT-2317556,6tfi,success
A1935,OCNT-2317556,6xp9,success
A1935,OCNT-2317556,7ax9,success
A1935,OCNT-2317556,7axa,success
A1935,OCNT-2317556,7axb,success
A1935,OCNT-2317556,7axc,success
A1935,OCNT-2317556,7axd,success
A1935,OCNT-2317556,7axe,success
A1935,OCNT-2317556,7axf,success
A1935,OCNT-2317556,7axg,success
A1935,OCNT-2317556,7axh,success
A1935,OCNT-2317556,7axi,success
A1935,OCNT-2317556,7axj,success
A1935,OCNT-2317556,7axk,success
A1935,OCNT-2317556,7axl,success
A1935,OCNT-2317556,7n2a,success
A1935,OCNT-2317556,7rio,success
A1935,OCNT-2317556,7riu,success
A1935,OCNT-2317556,7riv,success
A1935,OCNT-2317556,7yfk,success
A1935,OCNT-2317556,8cct,success
A1935,OCNT-2317556,8cf9,success
A1935,OCNT-2317556,8ch8,success
A1935,OCNT-2317556,8e3n,success
A1935,OCNT-2317556,8eqz,success
A1935,OCNT-2317556,8f5y,success
A1935,OCNT-2317556,8fpe,success
A1935,OCNT-2317556,8r00,success
A1935,OCNT-2317556,8r81,success
A1935,OCNT-2317556,8r82,success
A1935,OCNT-2317556,8svo,success
A1935,OCNT-2317556,8svp,success
A1935,OCNT-2317556,8svq,success
A1935,OCNT-2317556,8svr,success
A1935,OCNT-2317556,8svs,success
A1935,OCNT-2317556,8svt,success
A1935,OCNT-2317556,8svx,success
A1935,OCNT-2317556,8szv,success
A1935,OCNT-2317556,9beq,success
A1935,OCNT-2317556,9fzi,success
A1935,OCNT-2317556,9fzj,success
