cluster_id,ligand_name,pdb_id,status
A2267,OCNT-2313609,1m13,success
A2267,OCNT-2313609,1nrl,success
A2267,OCNT-2313609,1skx,success
A2267,OCNT-2313609,2o9i,success
A2267,OCNT-2313609,2qnv,success
A2267,OCNT-2313609,3hvl,success
A2267,OCNT-2313609,3r8d,success
A2267,OCNT-2313609,4ny9,success
A2267,OCNT-2313609,4s0t,success
A2267,OCNT-2313609,4x1f,success
A2267,OCNT-2313609,4x1g,success
A2267,OCNT-2313609,4xhd,success
A2267,OCNT-2313609,5a86,success
A2267,OCNT-2313609,5x0r,success
A2267,OCNT-2313609,6bns,success
A2267,OCNT-2313609,6dup,success
A2267,OCNT-2313609,6hj2,success
A2267,OCNT-2313609,6hty,success
A2267,OCNT-2313609,6nx1,success
A2267,OCNT-2313609,6p2b,success
A2267,OCNT-2313609,6s41,success
A2267,OCNT-2313609,6tfi,success
A2267,OCNT-2313609,6xp9,success
A2267,OCNT-2313609,7ax9,success
A2267,OCNT-2313609,7axa,success
A2267,OCNT-2313609,7axb,success
A2267,OCNT-2313609,7axc,success
A2267,OCNT-2313609,7axd,success
A2267,OCNT-2313609,7axe,success
A2267,OCNT-2313609,7axf,success
A2267,OCNT-2313609,7axg,success
A2267,OCNT-2313609,7axh,success
A2267,OCNT-2313609,7axi,success
A2267,OCNT-2313609,7axj,success
A2267,OCNT-2313609,7axk,success
A2267,OCNT-2313609,7axl,success
A2267,OCNT-2313609,7n2a,success
A2267,OCNT-2313609,7rio,success
A2267,OCNT-2313609,7riu,success
A2267,OCNT-2313609,7riv,success
A2267,OCNT-2313609,7yfk,success
A2267,OCNT-2313609,8cct,success
A2267,OCNT-2313609,8cf9,success
A2267,OCNT-2313609,8ch8,success
A2267,OCNT-2313609,8e3n,success
A2267,OCNT-2313609,8eqz,success
A2267,OCNT-2313609,8f5y,success
A2267,OCNT-2313609,8fpe,success
A2267,OCNT-2313609,8r00,success
A2267,OCNT-2313609,8r81,success
A2267,OCNT-2313609,8r82,success
A2267,OCNT-2313609,8svo,success
A2267,OCNT-2313609,8svp,success
A2267,OCNT-2313609,8svq,success
A2267,OCNT-2313609,8svr,success
A2267,OCNT-2313609,8svs,success
A2267,OCNT-2313609,8svt,success
A2267,OCNT-2313609,8svx,success
A2267,OCNT-2313609,8szv,success
A2267,OCNT-2313609,9beq,success
A2267,OCNT-2313609,9fzi,success
A2267,OCNT-2313609,9fzj,success
