cluster_id,ligand_name,pdb_id,status
T339,OADMET-0006267,1m13,success
T339,OADMET-0006267,1nrl,success
T339,OADMET-0006267,1skx,success
T339,OADMET-0006267,2o9i,success
T339,OADMET-0006267,2qnv,success
T339,OADMET-0006267,3hvl,success
T339,OADMET-0006267,3r8d,success
T339,OADMET-0006267,4ny9,success
T339,OADMET-0006267,4s0t,success
T339,OADMET-0006267,4x1f,success
T339,OADMET-0006267,4x1g,success
T339,OADMET-0006267,4xhd,success
T339,OADMET-0006267,5a86,success
T339,OADMET-0006267,5x0r,success
T339,OADMET-0006267,6bns,success
T339,OADMET-0006267,6dup,success
T339,OADMET-0006267,6hj2,success
T339,OADMET-0006267,6hty,success
T339,OADMET-0006267,6nx1,success
T339,OADMET-0006267,6p2b,success
T339,OADMET-0006267,6s41,success
T339,OADMET-0006267,6tfi,success
T339,OADMET-0006267,6xp9,success
T339,OADMET-0006267,7ax9,success
T339,OADMET-0006267,7axa,success
T339,OADMET-0006267,7axb,success
T339,OADMET-0006267,7axc,success
T339,OADMET-0006267,7axd,success
T339,OADMET-0006267,7axe,success
T339,OADMET-0006267,7axf,success
T339,OADMET-0006267,7axg,success
T339,OADMET-0006267,7axh,success
T339,OADMET-0006267,7axi,success
T339,OADMET-0006267,7axj,success
T339,OADMET-0006267,7axk,success
T339,OADMET-0006267,7axl,success
T339,OADMET-0006267,7n2a,success
T339,OADMET-0006267,7rio,success
T339,OADMET-0006267,7riu,success
T339,OADMET-0006267,7riv,success
T339,OADMET-0006267,7yfk,success
T339,OADMET-0006267,8cct,success
T339,OADMET-0006267,8cf9,success
T339,OADMET-0006267,8ch8,success
T339,OADMET-0006267,8e3n,success
T339,OADMET-0006267,8eqz,success
T339,OADMET-0006267,8f5y,success
T339,OADMET-0006267,8fpe,success
T339,OADMET-0006267,8r00,success
T339,OADMET-0006267,8r81,success
T339,OADMET-0006267,8r82,success
T339,OADMET-0006267,8svo,success
T339,OADMET-0006267,8svp,success
T339,OADMET-0006267,8svq,success
T339,OADMET-0006267,8svr,success
T339,OADMET-0006267,8svs,success
T339,OADMET-0006267,8svt,success
T339,OADMET-0006267,8svx,success
T339,OADMET-0006267,8szv,success
T339,OADMET-0006267,9beq,success
T339,OADMET-0006267,9fzi,success
T339,OADMET-0006267,9fzj,success
