cluster_id,ligand_name,pdb_id,status
T135,OADMET-0006477,1m13,success
T135,OADMET-0006477,1nrl,success
T135,OADMET-0006477,1skx,success
T135,OADMET-0006477,2o9i,success
T135,OADMET-0006477,2qnv,success
T135,OADMET-0006477,3hvl,success
T135,OADMET-0006477,3r8d,success
T135,OADMET-0006477,4ny9,success
T135,OADMET-0006477,4s0t,success
T135,OADMET-0006477,4x1f,success
T135,OADMET-0006477,4x1g,success
T135,OADMET-0006477,4xhd,success
T135,OADMET-0006477,5a86,success
T135,OADMET-0006477,5x0r,success
T135,OADMET-0006477,6bns,success
T135,OADMET-0006477,6dup,success
T135,OADMET-0006477,6hj2,success
T135,OADMET-0006477,6hty,success
T135,OADMET-0006477,6nx1,success
T135,OADMET-0006477,6p2b,success
T135,OADMET-0006477,6s41,success
T135,OADMET-0006477,6tfi,success
T135,OADMET-0006477,6xp9,success
T135,OADMET-0006477,7ax9,success
T135,OADMET-0006477,7axa,success
T135,OADMET-0006477,7axb,success
T135,OADMET-0006477,7axc,success
T135,OADMET-0006477,7axd,success
T135,OADMET-0006477,7axe,success
T135,OADMET-0006477,7axf,success
T135,OADMET-0006477,7axg,success
T135,OADMET-0006477,7axh,success
T135,OADMET-0006477,7axi,success
T135,OADMET-0006477,7axj,success
T135,OADMET-0006477,7axk,success
T135,OADMET-0006477,7axl,success
T135,OADMET-0006477,7n2a,success
T135,OADMET-0006477,7rio,success
T135,OADMET-0006477,7riu,success
T135,OADMET-0006477,7riv,success
T135,OADMET-0006477,7yfk,success
T135,OADMET-0006477,8cct,success
T135,OADMET-0006477,8cf9,success
T135,OADMET-0006477,8ch8,success
T135,OADMET-0006477,8e3n,success
T135,OADMET-0006477,8eqz,success
T135,OADMET-0006477,8f5y,success
T135,OADMET-0006477,8fpe,success
T135,OADMET-0006477,8r00,success
T135,OADMET-0006477,8r81,success
T135,OADMET-0006477,8r82,success
T135,OADMET-0006477,8svo,success
T135,OADMET-0006477,8svp,success
T135,OADMET-0006477,8svq,success
T135,OADMET-0006477,8svr,success
T135,OADMET-0006477,8svs,success
T135,OADMET-0006477,8svt,success
T135,OADMET-0006477,8svx,success
T135,OADMET-0006477,8szv,success
T135,OADMET-0006477,9beq,success
T135,OADMET-0006477,9fzi,success
T135,OADMET-0006477,9fzj,success
