cluster_id,ligand_name,pdb_id,status
A3223,OCNT-1965882,1m13,success
A3223,OCNT-1965882,1nrl,success
A3223,OCNT-1965882,1skx,success
A3223,OCNT-1965882,2o9i,success
A3223,OCNT-1965882,2qnv,success
A3223,OCNT-1965882,3hvl,success
A3223,OCNT-1965882,3r8d,success
A3223,OCNT-1965882,4ny9,success
A3223,OCNT-1965882,4s0t,success
A3223,OCNT-1965882,4x1f,success
A3223,OCNT-1965882,4x1g,success
A3223,OCNT-1965882,4xhd,success
A3223,OCNT-1965882,5a86,success
A3223,OCNT-1965882,5x0r,success
A3223,OCNT-1965882,6bns,success
A3223,OCNT-1965882,6dup,success
A3223,OCNT-1965882,6hj2,success
A3223,OCNT-1965882,6hty,success
A3223,OCNT-1965882,6nx1,success
A3223,OCNT-1965882,6p2b,success
A3223,OCNT-1965882,6s41,success
A3223,OCNT-1965882,6tfi,success
A3223,OCNT-1965882,6xp9,success
A3223,OCNT-1965882,7ax9,success
A3223,OCNT-1965882,7axa,success
A3223,OCNT-1965882,7axb,success
A3223,OCNT-1965882,7axc,success
A3223,OCNT-1965882,7axd,success
A3223,OCNT-1965882,7axe,success
A3223,OCNT-1965882,7axf,success
A3223,OCNT-1965882,7axg,success
A3223,OCNT-1965882,7axh,success
A3223,OCNT-1965882,7axi,success
A3223,OCNT-1965882,7axj,success
A3223,OCNT-1965882,7axk,success
A3223,OCNT-1965882,7axl,success
A3223,OCNT-1965882,7n2a,success
A3223,OCNT-1965882,7rio,success
A3223,OCNT-1965882,7riu,success
A3223,OCNT-1965882,7riv,success
A3223,OCNT-1965882,7yfk,success
A3223,OCNT-1965882,8cct,success
A3223,OCNT-1965882,8cf9,success
A3223,OCNT-1965882,8ch8,success
A3223,OCNT-1965882,8e3n,success
A3223,OCNT-1965882,8eqz,success
A3223,OCNT-1965882,8f5y,success
A3223,OCNT-1965882,8fpe,success
A3223,OCNT-1965882,8r00,success
A3223,OCNT-1965882,8r81,success
A3223,OCNT-1965882,8r82,success
A3223,OCNT-1965882,8svo,success
A3223,OCNT-1965882,8svp,success
A3223,OCNT-1965882,8svq,success
A3223,OCNT-1965882,8svr,success
A3223,OCNT-1965882,8svs,success
A3223,OCNT-1965882,8svt,success
A3223,OCNT-1965882,8svx,success
A3223,OCNT-1965882,8szv,success
A3223,OCNT-1965882,9beq,success
A3223,OCNT-1965882,9fzi,success
A3223,OCNT-1965882,9fzj,success
