cluster_id,ligand_name,pdb_id,status
T030,OADMET-0006587,1m13,success
T030,OADMET-0006587,1nrl,success
T030,OADMET-0006587,1skx,success
T030,OADMET-0006587,2o9i,success
T030,OADMET-0006587,2qnv,success
T030,OADMET-0006587,3hvl,success
T030,OADMET-0006587,3r8d,success
T030,OADMET-0006587,4ny9,success
T030,OADMET-0006587,4s0t,success
T030,OADMET-0006587,4x1f,success
T030,OADMET-0006587,4x1g,success
T030,OADMET-0006587,4xhd,success
T030,OADMET-0006587,5a86,success
T030,OADMET-0006587,5x0r,success
T030,OADMET-0006587,6bns,success
T030,OADMET-0006587,6dup,success
T030,OADMET-0006587,6hj2,success
T030,OADMET-0006587,6hty,success
T030,OADMET-0006587,6nx1,success
T030,OADMET-0006587,6p2b,success
T030,OADMET-0006587,6s41,success
T030,OADMET-0006587,6tfi,success
T030,OADMET-0006587,6xp9,success
T030,OADMET-0006587,7ax9,success
T030,OADMET-0006587,7axa,success
T030,OADMET-0006587,7axb,success
T030,OADMET-0006587,7axc,success
T030,OADMET-0006587,7axd,success
T030,OADMET-0006587,7axe,success
T030,OADMET-0006587,7axf,success
T030,OADMET-0006587,7axg,success
T030,OADMET-0006587,7axh,success
T030,OADMET-0006587,7axi,success
T030,OADMET-0006587,7axj,success
T030,OADMET-0006587,7axk,success
T030,OADMET-0006587,7axl,success
T030,OADMET-0006587,7n2a,success
T030,OADMET-0006587,7rio,success
T030,OADMET-0006587,7riu,success
T030,OADMET-0006587,7riv,success
T030,OADMET-0006587,7yfk,success
T030,OADMET-0006587,8cct,success
T030,OADMET-0006587,8cf9,success
T030,OADMET-0006587,8ch8,success
T030,OADMET-0006587,8e3n,success
T030,OADMET-0006587,8eqz,success
T030,OADMET-0006587,8f5y,success
T030,OADMET-0006587,8fpe,success
T030,OADMET-0006587,8r00,success
T030,OADMET-0006587,8r81,success
T030,OADMET-0006587,8r82,success
T030,OADMET-0006587,8svo,success
T030,OADMET-0006587,8svp,success
T030,OADMET-0006587,8svq,success
T030,OADMET-0006587,8svr,success
T030,OADMET-0006587,8svs,success
T030,OADMET-0006587,8svt,success
T030,OADMET-0006587,8svx,success
T030,OADMET-0006587,8szv,success
T030,OADMET-0006587,9beq,success
T030,OADMET-0006587,9fzi,success
T030,OADMET-0006587,9fzj,success
