cluster_id,ligand_name,pdb_id,status
512,OADMET-0004674,1m13,success
512,OADMET-0004674,1nrl,success
512,OADMET-0004674,1skx,success
512,OADMET-0004674,2o9i,success
512,OADMET-0004674,2qnv,success
512,OADMET-0004674,3hvl,success
512,OADMET-0004674,3r8d,success
512,OADMET-0004674,4ny9,success
512,OADMET-0004674,4s0t,success
512,OADMET-0004674,4x1f,success
512,OADMET-0004674,4x1g,success
512,OADMET-0004674,4xhd,success
512,OADMET-0004674,5a86,success
512,OADMET-0004674,5x0r,success
512,OADMET-0004674,6bns,success
512,OADMET-0004674,6dup,success
512,OADMET-0004674,6hj2,success
512,OADMET-0004674,6hty,success
512,OADMET-0004674,6nx1,success
512,OADMET-0004674,6p2b,success
512,OADMET-0004674,6s41,success
512,OADMET-0004674,6tfi,success
512,OADMET-0004674,6xp9,success
512,OADMET-0004674,7ax9,success
512,OADMET-0004674,7axa,success
512,OADMET-0004674,7axb,success
512,OADMET-0004674,7axc,success
512,OADMET-0004674,7axd,success
512,OADMET-0004674,7axe,success
512,OADMET-0004674,7axf,success
512,OADMET-0004674,7axg,success
512,OADMET-0004674,7axh,success
512,OADMET-0004674,7axi,success
512,OADMET-0004674,7axj,success
512,OADMET-0004674,7axk,success
512,OADMET-0004674,7axl,success
512,OADMET-0004674,7n2a,success
512,OADMET-0004674,7rio,success
512,OADMET-0004674,7riu,success
512,OADMET-0004674,7riv,success
512,OADMET-0004674,7yfk,success
512,OADMET-0004674,8cct,success
512,OADMET-0004674,8cf9,success
512,OADMET-0004674,8ch8,success
512,OADMET-0004674,8e3n,success
512,OADMET-0004674,8eqz,success
512,OADMET-0004674,8f5y,success
512,OADMET-0004674,8fpe,success
512,OADMET-0004674,8r00,success
512,OADMET-0004674,8r81,success
512,OADMET-0004674,8r82,success
512,OADMET-0004674,8svo,success
512,OADMET-0004674,8svp,success
512,OADMET-0004674,8svq,success
512,OADMET-0004674,8svr,success
512,OADMET-0004674,8svs,success
512,OADMET-0004674,8svt,success
512,OADMET-0004674,8svx,success
512,OADMET-0004674,8szv,success
512,OADMET-0004674,9beq,success
512,OADMET-0004674,9fzi,success
512,OADMET-0004674,9fzj,success
