cluster_id,ligand_name,pdb_id,status
363,OADMET-0006241,1m13,success
363,OADMET-0006241,1nrl,success
363,OADMET-0006241,1skx,success
363,OADMET-0006241,2o9i,success
363,OADMET-0006241,2qnv,success
363,OADMET-0006241,3hvl,success
363,OADMET-0006241,3r8d,success
363,OADMET-0006241,4ny9,success
363,OADMET-0006241,4s0t,success
363,OADMET-0006241,4x1f,success
363,OADMET-0006241,4x1g,success
363,OADMET-0006241,4xhd,success
363,OADMET-0006241,5a86,success
363,OADMET-0006241,5x0r,success
363,OADMET-0006241,6bns,success
363,OADMET-0006241,6dup,success
363,OADMET-0006241,6hj2,success
363,OADMET-0006241,6hty,success
363,OADMET-0006241,6nx1,success
363,OADMET-0006241,6p2b,success
363,OADMET-0006241,6s41,success
363,OADMET-0006241,6tfi,success
363,OADMET-0006241,6xp9,success
363,OADMET-0006241,7ax9,success
363,OADMET-0006241,7axa,success
363,OADMET-0006241,7axb,success
363,OADMET-0006241,7axc,success
363,OADMET-0006241,7axd,success
363,OADMET-0006241,7axe,success
363,OADMET-0006241,7axf,success
363,OADMET-0006241,7axg,success
363,OADMET-0006241,7axh,success
363,OADMET-0006241,7axi,success
363,OADMET-0006241,7axj,success
363,OADMET-0006241,7axk,success
363,OADMET-0006241,7axl,success
363,OADMET-0006241,7n2a,success
363,OADMET-0006241,7rio,success
363,OADMET-0006241,7riu,success
363,OADMET-0006241,7riv,success
363,OADMET-0006241,7yfk,success
363,OADMET-0006241,8cct,success
363,OADMET-0006241,8cf9,success
363,OADMET-0006241,8ch8,success
363,OADMET-0006241,8e3n,success
363,OADMET-0006241,8eqz,success
363,OADMET-0006241,8f5y,success
363,OADMET-0006241,8fpe,success
363,OADMET-0006241,8r00,success
363,OADMET-0006241,8r81,success
363,OADMET-0006241,8r82,success
363,OADMET-0006241,8svo,success
363,OADMET-0006241,8svp,success
363,OADMET-0006241,8svq,success
363,OADMET-0006241,8svr,success
363,OADMET-0006241,8svs,success
363,OADMET-0006241,8svt,success
363,OADMET-0006241,8svx,success
363,OADMET-0006241,8szv,success
363,OADMET-0006241,9beq,success
363,OADMET-0006241,9fzi,success
363,OADMET-0006241,9fzj,success
