cluster_id,ligand_name,pdb_id,status
T124,OADMET-0006489,1m13,success
T124,OADMET-0006489,1nrl,success
T124,OADMET-0006489,1skx,success
T124,OADMET-0006489,2o9i,success
T124,OADMET-0006489,2qnv,success
T124,OADMET-0006489,3hvl,success
T124,OADMET-0006489,3r8d,success
T124,OADMET-0006489,4ny9,success
T124,OADMET-0006489,4s0t,success
T124,OADMET-0006489,4x1f,success
T124,OADMET-0006489,4x1g,success
T124,OADMET-0006489,4xhd,success
T124,OADMET-0006489,5a86,success
T124,OADMET-0006489,5x0r,success
T124,OADMET-0006489,6bns,success
T124,OADMET-0006489,6dup,success
T124,OADMET-0006489,6hj2,success
T124,OADMET-0006489,6hty,success
T124,OADMET-0006489,6nx1,success
T124,OADMET-0006489,6p2b,success
T124,OADMET-0006489,6s41,success
T124,OADMET-0006489,6tfi,success
T124,OADMET-0006489,6xp9,success
T124,OADMET-0006489,7ax9,success
T124,OADMET-0006489,7axa,success
T124,OADMET-0006489,7axb,success
T124,OADMET-0006489,7axc,success
T124,OADMET-0006489,7axd,success
T124,OADMET-0006489,7axe,success
T124,OADMET-0006489,7axf,success
T124,OADMET-0006489,7axg,success
T124,OADMET-0006489,7axh,success
T124,OADMET-0006489,7axi,success
T124,OADMET-0006489,7axj,success
T124,OADMET-0006489,7axk,success
T124,OADMET-0006489,7axl,success
T124,OADMET-0006489,7n2a,success
T124,OADMET-0006489,7rio,success
T124,OADMET-0006489,7riu,success
T124,OADMET-0006489,7riv,success
T124,OADMET-0006489,7yfk,success
T124,OADMET-0006489,8cct,success
T124,OADMET-0006489,8cf9,success
T124,OADMET-0006489,8ch8,success
T124,OADMET-0006489,8e3n,success
T124,OADMET-0006489,8eqz,success
T124,OADMET-0006489,8f5y,success
T124,OADMET-0006489,8fpe,success
T124,OADMET-0006489,8r00,success
T124,OADMET-0006489,8r81,success
T124,OADMET-0006489,8r82,success
T124,OADMET-0006489,8svo,success
T124,OADMET-0006489,8svp,success
T124,OADMET-0006489,8svq,success
T124,OADMET-0006489,8svr,success
T124,OADMET-0006489,8svs,success
T124,OADMET-0006489,8svt,success
T124,OADMET-0006489,8svx,success
T124,OADMET-0006489,8szv,success
T124,OADMET-0006489,9beq,success
T124,OADMET-0006489,9fzi,success
T124,OADMET-0006489,9fzj,success
