cluster_id,ligand_name,pdb_id,status
A0081,OCNT-2318111,1m13,success
A0081,OCNT-2318111,1nrl,success
A0081,OCNT-2318111,1skx,success
A0081,OCNT-2318111,2o9i,success
A0081,OCNT-2318111,2qnv,success
A0081,OCNT-2318111,3hvl,success
A0081,OCNT-2318111,3r8d,success
A0081,OCNT-2318111,4ny9,success
A0081,OCNT-2318111,4s0t,success
A0081,OCNT-2318111,4x1f,success
A0081,OCNT-2318111,4x1g,success
A0081,OCNT-2318111,4xhd,success
A0081,OCNT-2318111,5a86,success
A0081,OCNT-2318111,5x0r,success
A0081,OCNT-2318111,6bns,success
A0081,OCNT-2318111,6dup,success
A0081,OCNT-2318111,6hj2,success
A0081,OCNT-2318111,6hty,success
A0081,OCNT-2318111,6nx1,success
A0081,OCNT-2318111,6p2b,success
A0081,OCNT-2318111,6s41,success
A0081,OCNT-2318111,6tfi,success
A0081,OCNT-2318111,6xp9,success
A0081,OCNT-2318111,7ax9,success
A0081,OCNT-2318111,7axa,success
A0081,OCNT-2318111,7axb,success
A0081,OCNT-2318111,7axc,success
A0081,OCNT-2318111,7axd,success
A0081,OCNT-2318111,7axe,success
A0081,OCNT-2318111,7axf,success
A0081,OCNT-2318111,7axg,success
A0081,OCNT-2318111,7axh,success
A0081,OCNT-2318111,7axi,success
A0081,OCNT-2318111,7axj,success
A0081,OCNT-2318111,7axk,success
A0081,OCNT-2318111,7axl,success
A0081,OCNT-2318111,7n2a,success
A0081,OCNT-2318111,7rio,success
A0081,OCNT-2318111,7riu,success
A0081,OCNT-2318111,7riv,success
A0081,OCNT-2318111,7yfk,success
A0081,OCNT-2318111,8cct,success
A0081,OCNT-2318111,8cf9,success
A0081,OCNT-2318111,8ch8,success
A0081,OCNT-2318111,8e3n,success
A0081,OCNT-2318111,8eqz,success
A0081,OCNT-2318111,8f5y,success
A0081,OCNT-2318111,8fpe,success
A0081,OCNT-2318111,8r00,success
A0081,OCNT-2318111,8r81,success
A0081,OCNT-2318111,8r82,success
A0081,OCNT-2318111,8svo,success
A0081,OCNT-2318111,8svp,success
A0081,OCNT-2318111,8svq,success
A0081,OCNT-2318111,8svr,success
A0081,OCNT-2318111,8svs,success
A0081,OCNT-2318111,8svt,success
A0081,OCNT-2318111,8svx,success
A0081,OCNT-2318111,8szv,success
A0081,OCNT-2318111,9beq,success
A0081,OCNT-2318111,9fzi,success
A0081,OCNT-2318111,9fzj,success
