cluster_id,ligand_name,pdb_id,status
T111,OADMET-0006502,1m13,success
T111,OADMET-0006502,1nrl,success
T111,OADMET-0006502,1skx,success
T111,OADMET-0006502,2o9i,success
T111,OADMET-0006502,2qnv,success
T111,OADMET-0006502,3hvl,success
T111,OADMET-0006502,3r8d,success
T111,OADMET-0006502,4ny9,success
T111,OADMET-0006502,4s0t,success
T111,OADMET-0006502,4x1f,success
T111,OADMET-0006502,4x1g,success
T111,OADMET-0006502,4xhd,success
T111,OADMET-0006502,5a86,success
T111,OADMET-0006502,5x0r,success
T111,OADMET-0006502,6bns,success
T111,OADMET-0006502,6dup,success
T111,OADMET-0006502,6hj2,success
T111,OADMET-0006502,6hty,success
T111,OADMET-0006502,6nx1,success
T111,OADMET-0006502,6p2b,success
T111,OADMET-0006502,6s41,success
T111,OADMET-0006502,6tfi,success
T111,OADMET-0006502,6xp9,success
T111,OADMET-0006502,7ax9,success
T111,OADMET-0006502,7axa,success
T111,OADMET-0006502,7axb,success
T111,OADMET-0006502,7axc,success
T111,OADMET-0006502,7axd,success
T111,OADMET-0006502,7axe,success
T111,OADMET-0006502,7axf,success
T111,OADMET-0006502,7axg,success
T111,OADMET-0006502,7axh,success
T111,OADMET-0006502,7axi,success
T111,OADMET-0006502,7axj,success
T111,OADMET-0006502,7axk,success
T111,OADMET-0006502,7axl,success
T111,OADMET-0006502,7n2a,success
T111,OADMET-0006502,7rio,success
T111,OADMET-0006502,7riu,success
T111,OADMET-0006502,7riv,success
T111,OADMET-0006502,7yfk,success
T111,OADMET-0006502,8cct,success
T111,OADMET-0006502,8cf9,success
T111,OADMET-0006502,8ch8,success
T111,OADMET-0006502,8e3n,success
T111,OADMET-0006502,8eqz,success
T111,OADMET-0006502,8f5y,success
T111,OADMET-0006502,8fpe,success
T111,OADMET-0006502,8r00,success
T111,OADMET-0006502,8r81,success
T111,OADMET-0006502,8r82,success
T111,OADMET-0006502,8svo,success
T111,OADMET-0006502,8svp,success
T111,OADMET-0006502,8svq,success
T111,OADMET-0006502,8svr,success
T111,OADMET-0006502,8svs,success
T111,OADMET-0006502,8svt,success
T111,OADMET-0006502,8svx,success
T111,OADMET-0006502,8szv,success
T111,OADMET-0006502,9beq,success
T111,OADMET-0006502,9fzi,success
T111,OADMET-0006502,9fzj,success
