cluster_id,ligand_name,pdb_id,status
256,OADMET-0006160,1m13,success
256,OADMET-0006160,1nrl,success
256,OADMET-0006160,1skx,success
256,OADMET-0006160,2o9i,success
256,OADMET-0006160,2qnv,success
256,OADMET-0006160,3hvl,success
256,OADMET-0006160,3r8d,success
256,OADMET-0006160,4ny9,success
256,OADMET-0006160,4s0t,success
256,OADMET-0006160,4x1f,success
256,OADMET-0006160,4x1g,success
256,OADMET-0006160,4xhd,success
256,OADMET-0006160,5a86,success
256,OADMET-0006160,5x0r,success
256,OADMET-0006160,6bns,success
256,OADMET-0006160,6dup,success
256,OADMET-0006160,6hj2,success
256,OADMET-0006160,6hty,success
256,OADMET-0006160,6nx1,success
256,OADMET-0006160,6p2b,success
256,OADMET-0006160,6s41,success
256,OADMET-0006160,6tfi,success
256,OADMET-0006160,6xp9,success
256,OADMET-0006160,7ax9,success
256,OADMET-0006160,7axa,success
256,OADMET-0006160,7axb,success
256,OADMET-0006160,7axc,success
256,OADMET-0006160,7axd,success
256,OADMET-0006160,7axe,success
256,OADMET-0006160,7axf,success
256,OADMET-0006160,7axg,success
256,OADMET-0006160,7axh,success
256,OADMET-0006160,7axi,success
256,OADMET-0006160,7axj,success
256,OADMET-0006160,7axk,success
256,OADMET-0006160,7axl,success
256,OADMET-0006160,7n2a,success
256,OADMET-0006160,7rio,success
256,OADMET-0006160,7riu,success
256,OADMET-0006160,7riv,success
256,OADMET-0006160,7yfk,success
256,OADMET-0006160,8cct,success
256,OADMET-0006160,8cf9,success
256,OADMET-0006160,8ch8,success
256,OADMET-0006160,8e3n,success
256,OADMET-0006160,8eqz,success
256,OADMET-0006160,8f5y,success
256,OADMET-0006160,8fpe,success
256,OADMET-0006160,8r00,success
256,OADMET-0006160,8r81,success
256,OADMET-0006160,8r82,success
256,OADMET-0006160,8svo,success
256,OADMET-0006160,8svp,success
256,OADMET-0006160,8svq,success
256,OADMET-0006160,8svr,success
256,OADMET-0006160,8svs,success
256,OADMET-0006160,8svt,success
256,OADMET-0006160,8svx,success
256,OADMET-0006160,8szv,success
256,OADMET-0006160,9beq,success
256,OADMET-0006160,9fzi,success
256,OADMET-0006160,9fzj,success
