cluster_id,ligand_name,pdb_id,status
T290,OADMET-0006316,1m13,success
T290,OADMET-0006316,1nrl,success
T290,OADMET-0006316,1skx,success
T290,OADMET-0006316,2o9i,success
T290,OADMET-0006316,2qnv,success
T290,OADMET-0006316,3hvl,success
T290,OADMET-0006316,3r8d,success
T290,OADMET-0006316,4ny9,success
T290,OADMET-0006316,4s0t,success
T290,OADMET-0006316,4x1f,success
T290,OADMET-0006316,4x1g,success
T290,OADMET-0006316,4xhd,success
T290,OADMET-0006316,5a86,success
T290,OADMET-0006316,5x0r,success
T290,OADMET-0006316,6bns,success
T290,OADMET-0006316,6dup,success
T290,OADMET-0006316,6hj2,success
T290,OADMET-0006316,6hty,success
T290,OADMET-0006316,6nx1,success
T290,OADMET-0006316,6p2b,success
T290,OADMET-0006316,6s41,success
T290,OADMET-0006316,6tfi,success
T290,OADMET-0006316,6xp9,success
T290,OADMET-0006316,7ax9,success
T290,OADMET-0006316,7axa,success
T290,OADMET-0006316,7axb,success
T290,OADMET-0006316,7axc,success
T290,OADMET-0006316,7axd,success
T290,OADMET-0006316,7axe,success
T290,OADMET-0006316,7axf,success
T290,OADMET-0006316,7axg,success
T290,OADMET-0006316,7axh,success
T290,OADMET-0006316,7axi,success
T290,OADMET-0006316,7axj,success
T290,OADMET-0006316,7axk,success
T290,OADMET-0006316,7axl,success
T290,OADMET-0006316,7n2a,success
T290,OADMET-0006316,7rio,success
T290,OADMET-0006316,7riu,success
T290,OADMET-0006316,7riv,success
T290,OADMET-0006316,7yfk,success
T290,OADMET-0006316,8cct,success
T290,OADMET-0006316,8cf9,success
T290,OADMET-0006316,8ch8,success
T290,OADMET-0006316,8e3n,success
T290,OADMET-0006316,8eqz,success
T290,OADMET-0006316,8f5y,success
T290,OADMET-0006316,8fpe,success
T290,OADMET-0006316,8r00,success
T290,OADMET-0006316,8r81,success
T290,OADMET-0006316,8r82,success
T290,OADMET-0006316,8svo,success
T290,OADMET-0006316,8svp,success
T290,OADMET-0006316,8svq,success
T290,OADMET-0006316,8svr,success
T290,OADMET-0006316,8svs,success
T290,OADMET-0006316,8svt,success
T290,OADMET-0006316,8svx,success
T290,OADMET-0006316,8szv,success
T290,OADMET-0006316,9beq,success
T290,OADMET-0006316,9fzi,success
T290,OADMET-0006316,9fzj,success
