cluster_id,ligand_name,pdb_id,status
A2779,OCNT-2309025,1m13,success
A2779,OCNT-2309025,1nrl,success
A2779,OCNT-2309025,1skx,success
A2779,OCNT-2309025,2o9i,success
A2779,OCNT-2309025,2qnv,success
A2779,OCNT-2309025,3hvl,success
A2779,OCNT-2309025,3r8d,success
A2779,OCNT-2309025,4ny9,success
A2779,OCNT-2309025,4s0t,success
A2779,OCNT-2309025,4x1f,success
A2779,OCNT-2309025,4x1g,success
A2779,OCNT-2309025,4xhd,success
A2779,OCNT-2309025,5a86,success
A2779,OCNT-2309025,5x0r,success
A2779,OCNT-2309025,6bns,success
A2779,OCNT-2309025,6dup,success
A2779,OCNT-2309025,6hj2,success
A2779,OCNT-2309025,6hty,success
A2779,OCNT-2309025,6nx1,success
A2779,OCNT-2309025,6p2b,success
A2779,OCNT-2309025,6s41,success
A2779,OCNT-2309025,6tfi,success
A2779,OCNT-2309025,6xp9,success
A2779,OCNT-2309025,7ax9,success
A2779,OCNT-2309025,7axa,success
A2779,OCNT-2309025,7axb,success
A2779,OCNT-2309025,7axc,success
A2779,OCNT-2309025,7axd,success
A2779,OCNT-2309025,7axe,success
A2779,OCNT-2309025,7axf,success
A2779,OCNT-2309025,7axg,success
A2779,OCNT-2309025,7axh,success
A2779,OCNT-2309025,7axi,success
A2779,OCNT-2309025,7axj,success
A2779,OCNT-2309025,7axk,success
A2779,OCNT-2309025,7axl,success
A2779,OCNT-2309025,7n2a,success
A2779,OCNT-2309025,7rio,success
A2779,OCNT-2309025,7riu,success
A2779,OCNT-2309025,7riv,success
A2779,OCNT-2309025,7yfk,success
A2779,OCNT-2309025,8cct,success
A2779,OCNT-2309025,8cf9,success
A2779,OCNT-2309025,8ch8,success
A2779,OCNT-2309025,8e3n,success
A2779,OCNT-2309025,8eqz,success
A2779,OCNT-2309025,8f5y,success
A2779,OCNT-2309025,8fpe,success
A2779,OCNT-2309025,8r00,success
A2779,OCNT-2309025,8r81,success
A2779,OCNT-2309025,8r82,success
A2779,OCNT-2309025,8svo,success
A2779,OCNT-2309025,8svp,success
A2779,OCNT-2309025,8svq,success
A2779,OCNT-2309025,8svr,success
A2779,OCNT-2309025,8svs,success
A2779,OCNT-2309025,8svt,success
A2779,OCNT-2309025,8svx,success
A2779,OCNT-2309025,8szv,success
A2779,OCNT-2309025,9beq,success
A2779,OCNT-2309025,9fzi,success
A2779,OCNT-2309025,9fzj,success
